id,expense_id,user_uid,amount,percentage,created_at,updated_at
split_0000054854,sexp_00020087,user_000780,135.69,100.0,,
split_0000054855,sexp_00020088,user_000780,115.26,100.0,,
split_0000054856,sexp_00020089,user_000780,72.51,100.0,,
split_0000054857,sexp_00020090,user_000780,54.33,100.0,,
split_0000054858,sexp_00020091,user_000782,2034.77,100.0,,
split_0000054859,sexp_00020092,user_000782,3066.18,100.0,,
split_0000054860,sexp_00020093,user_000782,2868.43,100.0,,
split_0000054861,sexp_00020094,user_000782,1123.25,100.0,,
split_0000054862,sexp_00020095,user_000782,3408.81,100.0,,
split_0000054863,sexp_00020096,user_000782,1603.31,100.0,,
split_0000054864,sexp_00020097,user_000782,3146.85,100.0,,
split_0000054865,sexp_00020098,user_000782,2970.53,100.0,,
split_0000054866,sexp_00020099,user_000782,2947.75,100.0,,
split_0000054867,sexp_00020100,user_000782,3417.08,100.0,,
split_0000054868,sexp_00020101,user_000782,1376.32,100.0,,
split_0000054869,sexp_00020102,user_000782,1244.89,100.0,,
split_0000054870,sexp_00020103,user_000782,2268.32,100.0,,
split_0000054871,sexp_00020104,user_000782,3755.56,100.0,,
split_0000054872,sexp_00020105,user_000782,175.26,100.0,,
split_0000054873,sexp_00020106,user_000782,140.02,100.0,,
split_0000054874,sexp_00020107,user_000782,232.98,100.0,,
split_0000054875,sexp_00020108,user_000782,327.12,100.0,,
split_0000054876,sexp_00020109,user_000782,133.75,100.0,,
split_0000054877,sexp_00020110,user_000782,215.62,100.0,,
split_0000054878,sexp_00020111,user_000782,131.19,100.0,,
split_0000054879,sexp_00020112,user_000782,231.28,100.0,,
split_0000054880,sexp_00020113,user_000782,278.25,100.0,,
split_0000054881,sexp_00020114,user_000782,174.17,100.0,,
split_0000054882,sexp_00020115,user_000782,124.7,100.0,,
split_0000054883,sexp_00020116,user_000782,105.2,100.0,,
split_0000054884,sexp_00020117,user_000782,86.03,100.0,,
split_0000054885,sexp_00020118,user_000782,60.6,100.0,,
split_0000054886,sexp_00020119,user_000782,125.88,100.0,,
split_0000054887,sexp_00020120,user_000782,129.79,100.0,,
split_0000054888,sexp_00020121,user_000782,56.06,100.0,,
split_0000054889,sexp_00020122,user_000782,87.29,100.0,,
split_0000054890,sexp_00020123,user_000782,80.82,100.0,,
split_0000054891,sexp_00020124,user_000782,111.46,100.0,,
split_0000054892,sexp_00020125,user_000782,78.38,100.0,,
split_0000054893,sexp_00020126,user_000782,106.94,100.0,,
split_0000054894,sexp_00020127,user_000782,125.04,100.0,,
split_0000054895,sexp_00020128,user_000782,67.01,100.0,,
split_0000054896,sexp_00020129,user_000782,92.04,100.0,,
split_0000054897,sexp_00020130,user_000782,101.79,100.0,,
split_0000054898,sexp_00020131,user_000782,114.27,100.0,,
split_0000054899,sexp_00020132,user_000782,272.95,100.0,,
split_0000054900,sexp_00020133,user_000782,130.54,100.0,,
split_0000054901,sexp_00020134,user_000782,80.49,100.0,,
split_0000054902,sexp_00020135,user_000782,243.31,100.0,,
split_0000054903,sexp_00020136,user_000782,195.33,100.0,,
split_0000054904,sexp_00020137,user_000782,192.78,100.0,,
split_0000054905,sexp_00020138,user_000782,143.37,100.0,,
split_0000054906,sexp_00020139,user_000782,88.89,100.0,,
split_0000054907,sexp_00020140,user_000782,62.26,100.0,,
split_0000054908,sexp_00020141,user_000782,209.12,100.0,,
split_0000054909,sexp_00020142,user_000782,88.48,100.0,,
split_0000054910,sexp_00020143,user_000782,201.76,100.0,,
split_0000054911,sexp_00020144,user_000782,210.29,100.0,,
split_0000054912,sexp_00020145,user_000782,169.43,100.0,,
split_0000054913,sexp_00020146,user_000782,145.09,100.0,,
split_0000054914,sexp_00020147,user_000782,100.51,100.0,,
split_0000054915,sexp_00020148,user_000782,270.35,100.0,,
split_0000054916,sexp_00020149,user_000782,227.78,100.0,,
split_0000054917,sexp_00020150,user_000782,209.89,100.0,,
split_0000054918,sexp_00020151,user_000782,122.66,100.0,,
split_0000054919,sexp_00020152,user_000782,89.02,100.0,,
split_0000054920,sexp_00020153,user_000782,238.48,100.0,,
split_0000054921,sexp_00020154,user_000782,88.58,100.0,,
split_0000054922,sexp_00020155,user_000782,204.87,100.0,,
split_0000054923,sexp_00020156,user_000782,132.04,100.0,,
split_0000054924,sexp_00020157,user_000782,149.2,100.0,,
split_0000054925,sexp_00020158,user_000782,248.5,100.0,,
split_0000054926,sexp_00020159,user_000782,166.74,100.0,,
split_0000054927,sexp_00020160,user_000782,146.31,100.0,,
split_0000054928,sexp_00020161,user_000782,195.85,100.0,,
split_0000054929,sexp_00020162,user_000782,96.32,100.0,,
split_0000054930,sexp_00020163,user_000782,164.45,100.0,,
split_0000054931,sexp_00020164,user_000782,257.11,100.0,,
split_0000054932,sexp_00020165,user_000782,113.49,100.0,,
split_0000054933,sexp_00020166,user_000782,97.51,100.0,,
split_0000054934,sexp_00020167,user_000782,98.87,100.0,,
split_0000054935,sexp_00020168,user_000782,66.05,100.0,,
split_0000054936,sexp_00020169,user_000782,96.98,100.0,,
split_0000054937,sexp_00020170,user_000782,120.64,100.0,,
split_0000054938,sexp_00020171,user_000782,94.43,100.0,,
split_0000054939,sexp_00020172,user_000784,4483.29,100.0,,
split_0000054940,sexp_00020173,user_000784,1631.4,100.0,,
split_0000054941,sexp_00020174,user_000784,5264.56,100.0,,
split_0000054942,sexp_00020175,user_000784,3607.88,100.0,,
split_0000054943,sexp_00020176,user_000784,5971.15,100.0,,
split_0000054944,sexp_00020177,user_000784,6032.12,100.0,,
split_0000054945,sexp_00020178,user_000784,2720.56,100.0,,
split_0000054946,sexp_00020179,user_000784,5194.4,100.0,,
split_0000054947,sexp_00020180,user_000784,1795.23,100.0,,
split_0000054948,sexp_00020181,user_000784,3084.18,100.0,,
split_0000054949,sexp_00020182,user_000784,334.66,100.0,,
split_0000054950,sexp_00020183,user_000784,249.72,100.0,,
split_0000054951,sexp_00020184,user_000784,320.66,100.0,,
split_0000054952,sexp_00020185,user_000784,407.3,100.0,,
split_0000054953,sexp_00020186,user_000784,437.24,100.0,,
split_0000054954,sexp_00020187,user_000784,405.98,100.0,,
split_0000054955,sexp_00020188,user_000784,386.06,100.0,,
split_0000054956,sexp_00020189,user_000784,367.74,100.0,,
split_0000054957,sexp_00020190,user_000784,152.34,100.0,,
split_0000054958,sexp_00020191,user_000784,235.44,100.0,,
split_0000054959,sexp_00020192,user_000784,247.5,100.0,,
split_0000054960,sexp_00020193,user_000784,108.03,100.0,,
split_0000054961,sexp_00020194,user_000784,125.37,100.0,,
split_0000054962,sexp_00020195,user_000784,109.15,100.0,,
split_0000054963,sexp_00020196,user_000784,104.62,100.0,,
split_0000054964,sexp_00020197,user_000784,203.07,100.0,,
split_0000054965,sexp_00020198,user_000784,148.98,100.0,,
split_0000054966,sexp_00020199,user_000784,190.37,100.0,,
split_0000054967,sexp_00020200,user_000784,98.63,100.0,,
split_0000054968,sexp_00020201,user_000784,199.4,100.0,,
split_0000054969,sexp_00020202,user_000784,82.64,100.0,,
split_0000054970,sexp_00020203,user_000784,169.77,100.0,,
split_0000054971,sexp_00020204,user_000784,165.76,100.0,,
split_0000054972,sexp_00020205,user_000784,110.57,100.0,,
split_0000054973,sexp_00020206,user_000784,111.73,100.0,,
split_0000054974,sexp_00020207,user_000784,226.34,100.0,,
split_0000054975,sexp_00020208,user_000784,394.05,100.0,,
split_0000054976,sexp_00020209,user_000784,141.25,100.0,,
split_0000054977,sexp_00020210,user_000784,95.01,100.0,,
split_0000054978,sexp_00020211,user_000784,330.99,100.0,,
split_0000054979,sexp_00020212,user_000784,105.59,100.0,,
split_0000054980,sexp_00020213,user_000784,230.36,100.0,,
split_0000054981,sexp_00020214,user_000784,178.26,100.0,,
split_0000054982,sexp_00020215,user_000784,250.72,100.0,,
split_0000054983,sexp_00020216,user_000784,290.9,100.0,,
split_0000054984,sexp_00020217,user_000784,101.63,100.0,,
split_0000054985,sexp_00020218,user_000784,328.53,100.0,,
split_0000054986,sexp_00020219,user_000784,232.08,100.0,,
split_0000054987,sexp_00020220,user_000784,168.58,100.0,,
split_0000054988,sexp_00020221,user_000784,245.22,100.0,,
split_0000054989,sexp_00020222,user_000784,178.39,100.0,,
split_0000054990,sexp_00020223,user_000784,331.99,100.0,,
split_0000054991,sexp_00020224,user_000784,227.62,100.0,,
split_0000054992,sexp_00020225,user_000784,227.54,100.0,,
split_0000054993,sexp_00020226,user_000784,152.84,100.0,,
split_0000054994,sexp_00020227,user_000784,221.91,100.0,,
split_0000054995,sexp_00020228,user_000784,330.0,100.0,,
split_0000054996,sexp_00020229,user_000784,100.25,100.0,,
split_0000054997,sexp_00020230,user_000784,124.83,100.0,,
split_0000054998,sexp_00020231,user_000784,325.15,100.0,,
split_0000054999,sexp_00020232,user_000784,472.41,100.0,,
split_0000055000,sexp_00020233,user_000784,97.91,100.0,,
split_0000055001,sexp_00020234,user_000784,320.94,100.0,,
split_0000055002,sexp_00020235,user_000784,360.66,100.0,,
split_0000055003,sexp_00020236,user_000784,159.84,100.0,,
split_0000055004,sexp_00020237,user_000784,239.39,100.0,,
split_0000055005,sexp_00020238,user_000784,372.8,100.0,,
split_0000055006,sexp_00020239,user_000784,287.76,100.0,,
split_0000055007,sexp_00020240,user_000784,96.97,100.0,,
split_0000055008,sexp_00020241,user_000784,221.01,100.0,,
split_0000055009,sexp_00020242,user_000784,401.49,100.0,,
split_0000055010,sexp_00020243,user_000784,146.94,100.0,,
split_0000055011,sexp_00020244,user_000784,261.81,100.0,,
split_0000055012,sexp_00020245,user_000784,331.88,100.0,,
split_0000055013,sexp_00020246,user_000784,349.21,100.0,,
split_0000055014,sexp_00020247,user_000784,316.97,100.0,,
split_0000055015,sexp_00020248,user_000784,34.26,100.0,,
split_0000055016,sexp_00020249,user_000784,197.19,100.0,,
split_0000055017,sexp_00020250,user_000791,3169.45,100.0,,
split_0000055018,sexp_00020251,user_000791,2468.38,100.0,,
split_0000055019,sexp_00020252,user_000791,2223.16,100.0,,
split_0000055020,sexp_00020253,user_000791,1648.3,100.0,,
split_0000055021,sexp_00020254,user_000791,3495.77,100.0,,
split_0000055022,sexp_00020255,user_000791,1582.9,100.0,,
split_0000055023,sexp_00020256,user_000791,1866.96,100.0,,
split_0000055024,sexp_00020257,user_000791,3404.25,100.0,,
split_0000055025,sexp_00020258,user_000791,14319.94,100.0,,
split_0000055026,sexp_00020259,user_000791,16802.35,100.0,,
split_0000055027,sexp_00020260,user_000791,2733.04,100.0,,
split_0000055028,sexp_00020261,user_000791,1228.33,100.0,,
split_0000055029,sexp_00020262,user_000791,3815.38,100.0,,
split_0000055030,sexp_00020263,user_000791,2045.94,100.0,,
split_0000055031,sexp_00020264,user_000791,208.84,100.0,,
split_0000055032,sexp_00020265,user_000791,136.34,100.0,,
split_0000055033,sexp_00020266,user_000791,241.79,100.0,,
split_0000055034,sexp_00020267,user_000791,224.26,100.0,,
split_0000055035,sexp_00020268,user_000791,316.12,100.0,,
split_0000055036,sexp_00020269,user_000791,159.62,100.0,,
split_0000055037,sexp_00020270,user_000791,199.68,100.0,,
split_0000055038,sexp_00020271,user_000791,114.88,100.0,,
split_0000055039,sexp_00020272,user_000791,239.52,100.0,,
split_0000055040,sexp_00020273,user_000791,83.11,100.0,,
split_0000055041,sexp_00020274,user_000791,600.79,100.0,,
split_0000055042,sexp_00020275,user_000791,69.15,100.0,,
split_0000055043,sexp_00020276,user_000791,57.54,100.0,,
split_0000055044,sexp_00020277,user_000791,65.11,100.0,,
split_0000055045,sexp_00020278,user_000791,68.43,100.0,,
split_0000055046,sexp_00020279,user_000791,103.32,100.0,,
split_0000055047,sexp_00020280,user_000791,77.95,100.0,,
split_0000055048,sexp_00020281,user_000791,103.16,100.0,,
split_0000055049,sexp_00020282,user_000791,95.52,100.0,,
split_0000055050,sexp_00020283,user_000791,96.78,100.0,,
split_0000055051,sexp_00020284,user_000791,87.58,100.0,,
split_0000055052,sexp_00020285,user_000791,193.14,100.0,,
split_0000055053,sexp_00020286,user_000791,204.69,100.0,,
split_0000055054,sexp_00020287,user_000791,164.11,100.0,,
split_0000055055,sexp_00020288,user_000791,212.24,100.0,,
split_0000055056,sexp_00020289,user_000791,111.79,100.0,,
split_0000055057,sexp_00020290,user_000791,129.43,100.0,,
split_0000055058,sexp_00020291,user_000791,49.81,100.0,,
split_0000055059,sexp_00020292,user_000791,61.35,100.0,,
split_0000055060,sexp_00020293,user_000791,150.38,100.0,,
split_0000055061,sexp_00020294,user_000791,198.34,100.0,,
split_0000055062,sexp_00020295,user_000791,218.07,100.0,,
split_0000055063,sexp_00020296,user_000791,142.17,100.0,,
split_0000055064,sexp_00020297,user_000791,87.67,100.0,,
split_0000055065,sexp_00020298,user_000791,281.03,100.0,,
split_0000055066,sexp_00020299,user_000791,101.53,100.0,,
split_0000055067,sexp_00020300,user_000791,67.6,100.0,,
split_0000055068,sexp_00020301,user_000791,303.05,100.0,,
split_0000055069,sexp_00020302,user_000791,253.88,100.0,,
split_0000055070,sexp_00020303,user_000791,90.59,100.0,,
split_0000055071,sexp_00020304,user_000791,110.9,100.0,,
split_0000055072,sexp_00020305,user_000791,125.74,100.0,,
split_0000055073,sexp_00020306,user_000791,214.76,100.0,,
split_0000055074,sexp_00020307,user_000791,228.1,100.0,,
split_0000055075,sexp_00020308,user_000791,278.6,100.0,,
split_0000055076,sexp_00020309,user_000791,105.4,100.0,,
split_0000055077,sexp_00020310,user_000791,124.15,100.0,,
split_0000055078,sexp_00020311,user_000791,169.16,100.0,,
split_0000055079,sexp_00020312,user_000791,132.36,100.0,,
split_0000055080,sexp_00020313,user_000791,156.84,100.0,,
split_0000055081,sexp_00020314,user_000791,93.26,100.0,,
split_0000055082,sexp_00020315,user_000791,91.39,100.0,,
split_0000055083,sexp_00020316,user_000791,84.77,100.0,,
split_0000055084,sexp_00020317,user_000791,266.35,100.0,,
split_0000055085,sexp_00020318,user_000791,178.47,100.0,,
split_0000055086,sexp_00020319,user_000791,203.7,100.0,,
split_0000055087,sexp_00020320,user_000791,549.71,100.0,,
split_0000055088,sexp_00020321,user_000791,205.09,100.0,,
split_0000055089,sexp_00020322,user_000791,103.48,100.0,,
split_0000055090,sexp_00020323,user_000791,166.27,100.0,,
split_0000055091,sexp_00020324,user_000791,121.78,100.0,,
split_0000055092,sexp_00020325,user_000791,180.23,100.0,,
split_0000055093,sexp_00020326,user_000791,96.96,100.0,,
split_0000055094,sexp_00020327,user_000791,279.99,100.0,,
split_0000055095,sexp_00020328,user_000791,40.17,100.0,,
split_0000055096,sexp_00020329,user_000791,80.71,100.0,,
split_0000055097,sexp_00020330,user_000012,300.41,32.0,,
split_0000055098,sexp_00020330,user_000017,638.28,68.0,,
split_0000055099,sexp_00020331,user_000012,808.86,50.0,,
split_0000055100,sexp_00020331,user_000017,808.85,50.0,,
split_0000055101,sexp_00020332,user_000012,698.38,50.0,,
split_0000055102,sexp_00020332,user_000017,698.38,50.0,,
split_0000055103,sexp_00020333,user_000012,248.18,10.8,,
split_0000055104,sexp_00020333,user_000017,2050.78,89.2,,
split_0000055105,sexp_00020334,user_000012,2578.2,50.0,,
split_0000055106,sexp_00020334,user_000017,2578.19,50.0,,
split_0000055107,sexp_00020335,user_000012,1075.17,50.0,,
split_0000055108,sexp_00020335,user_000017,1075.17,50.0,,
split_0000055109,sexp_00020336,user_000012,465.95,50.0,,
split_0000055110,sexp_00020336,user_000017,465.95,50.0,,
split_0000055111,sexp_00020337,user_000012,322.19,18.26,,
split_0000055112,sexp_00020337,user_000017,1442.42,81.74,,
split_0000055113,sexp_00020338,user_000012,738.41,16.77,,
split_0000055114,sexp_00020338,user_000017,3664.36,83.23,,
split_0000055115,sexp_00020339,user_000012,338.0,34.9,,
split_0000055116,sexp_00020339,user_000017,630.36,65.1,,
split_0000055117,sexp_00020340,user_000012,1558.36,38.6,,
split_0000055118,sexp_00020340,user_000017,2478.67,61.4,,
split_0000055119,sexp_00020341,user_000012,150.41,50.0,,
split_0000055120,sexp_00020341,user_000017,150.41,50.0,,
split_0000055121,sexp_00020342,user_000012,85.83,50.0,,
split_0000055122,sexp_00020342,user_000017,85.82,50.0,,
split_0000055123,sexp_00020343,user_000012,71.17,45.88,,
split_0000055124,sexp_00020343,user_000017,83.94,54.12,,
split_0000055125,sexp_00020344,user_000012,64.27,20.11,,
split_0000055126,sexp_00020344,user_000017,255.29,79.89,,
split_0000055127,sexp_00020345,user_000012,117.22,50.0,,
split_0000055128,sexp_00020345,user_000017,117.22,50.0,,
split_0000055129,sexp_00020346,user_000012,47.78,49.06,,
split_0000055130,sexp_00020346,user_000017,49.61,50.94,,
split_0000055131,sexp_00020347,user_000012,166.53,50.0,,
split_0000055132,sexp_00020347,user_000017,166.53,50.0,,
split_0000055133,sexp_00020348,user_000012,77.39,50.0,,
split_0000055134,sexp_00020348,user_000017,77.38,50.0,,
split_0000055135,sexp_00020349,user_000012,61.52,50.0,,
split_0000055136,sexp_00020349,user_000017,61.52,50.0,,
split_0000055137,sexp_00020350,user_000012,27.16,50.0,,
split_0000055138,sexp_00020350,user_000017,27.16,50.0,,
split_0000055139,sexp_00020351,user_000012,49.88,43.71,,
split_0000055140,sexp_00020351,user_000017,64.23,56.29,,
split_0000055141,sexp_00020352,user_000012,28.69,20.16,,
split_0000055142,sexp_00020352,user_000017,113.6,79.84,,
split_0000055143,sexp_00020353,user_000012,74.61,50.0,,
split_0000055144,sexp_00020353,user_000017,74.6,50.0,,
split_0000055145,sexp_00020354,user_000012,78.94,50.0,,
split_0000055146,sexp_00020354,user_000017,78.95,50.0,,
split_0000055147,sexp_00020355,user_000012,82.74,50.0,,
split_0000055148,sexp_00020355,user_000017,82.74,50.0,,
split_0000055149,sexp_00020356,user_000012,45.44,50.0,,
split_0000055150,sexp_00020356,user_000017,45.43,50.0,,
split_0000055151,sexp_00020357,user_000012,14.88,10.17,,
split_0000055152,sexp_00020357,user_000017,131.44,89.83,,
split_0000055153,sexp_00020358,user_000012,40.43,50.0,,
split_0000055154,sexp_00020358,user_000017,40.43,50.0,,
split_0000055155,sexp_00020359,user_000012,73.19,50.0,,
split_0000055156,sexp_00020359,user_000017,73.19,50.0,,
split_0000055157,sexp_00020360,user_000012,37.3,20.81,,
split_0000055158,sexp_00020360,user_000017,141.96,79.19,,
split_0000055159,sexp_00020361,user_000012,45.68,50.0,,
split_0000055160,sexp_00020361,user_000017,45.68,50.0,,
split_0000055161,sexp_00020362,user_000012,92.34,50.0,,
split_0000055162,sexp_00020362,user_000017,92.34,50.0,,
split_0000055163,sexp_00020363,user_000012,57.13,39.2,,
split_0000055164,sexp_00020363,user_000017,88.61,60.8,,
split_0000055165,sexp_00020364,user_000012,55.84,50.0,,
split_0000055166,sexp_00020364,user_000017,55.84,50.0,,
split_0000055167,sexp_00020365,user_000012,57.29,50.0,,
split_0000055168,sexp_00020365,user_000017,57.29,50.0,,
split_0000055169,sexp_00020366,user_000012,60.26,33.56,,
split_0000055170,sexp_00020366,user_000017,119.3,66.44,,
split_0000055171,sexp_00020367,user_000012,27.82,50.0,,
split_0000055172,sexp_00020367,user_000017,27.82,50.0,,
split_0000055173,sexp_00020368,user_000012,128.34,50.0,,
split_0000055174,sexp_00020368,user_000017,128.34,50.0,,
split_0000055175,sexp_00020369,user_000012,203.12,50.0,,
split_0000055176,sexp_00020369,user_000017,203.11,50.0,,
split_0000055177,sexp_00020370,user_000012,40.76,50.0,,
split_0000055178,sexp_00020370,user_000017,40.75,50.0,,
split_0000055179,sexp_00020371,user_000012,82.62,50.0,,
split_0000055180,sexp_00020371,user_000017,82.63,50.0,,
split_0000055181,sexp_00020372,user_000012,35.41,50.0,,
split_0000055182,sexp_00020372,user_000017,35.42,50.0,,
split_0000055183,sexp_00020373,user_000012,94.25,50.0,,
split_0000055184,sexp_00020373,user_000017,94.25,50.0,,
split_0000055185,sexp_00020374,user_000012,78.34,36.3,,
split_0000055186,sexp_00020374,user_000017,137.49,63.7,,
split_0000055187,sexp_00020375,user_000012,39.31,44.27,,
split_0000055188,sexp_00020375,user_000017,49.49,55.73,,
split_0000055189,sexp_00020376,user_000012,6.79,12.75,,
split_0000055190,sexp_00020376,user_000017,46.48,87.25,,
split_0000055191,sexp_00020377,user_000012,10.25,12.88,,
split_0000055192,sexp_00020377,user_000017,69.35,87.12,,
split_0000055193,sexp_00020378,user_000012,188.32,50.0,,
split_0000055194,sexp_00020378,user_000017,188.33,50.0,,
split_0000055195,sexp_00020379,user_000012,56.65,50.0,,
split_0000055196,sexp_00020379,user_000017,56.64,50.0,,
split_0000055197,sexp_00020380,user_000012,43.79,50.0,,
split_0000055198,sexp_00020380,user_000017,43.79,50.0,,
split_0000055199,sexp_00020381,user_000012,134.45,41.56,,
split_0000055200,sexp_00020381,user_000017,189.05,58.44,,
split_0000055201,sexp_00020382,user_000012,108.21,50.0,,
split_0000055202,sexp_00020382,user_000017,108.21,50.0,,
split_0000055203,sexp_00020383,user_000012,58.74,50.0,,
split_0000055204,sexp_00020383,user_000017,58.75,50.0,,
split_0000055205,sexp_00020384,user_000012,7.29,13.32,,
split_0000055206,sexp_00020384,user_000017,47.43,86.68,,
split_0000055207,sexp_00020385,user_000012,197.38,50.0,,
split_0000055208,sexp_00020385,user_000017,197.39,50.0,,
split_0000055209,sexp_00020386,user_000012,91.55,50.0,,
split_0000055210,sexp_00020386,user_000017,91.55,50.0,,
split_0000055211,sexp_00020387,user_000012,212.06,50.0,,
split_0000055212,sexp_00020387,user_000017,212.06,50.0,,
split_0000055213,sexp_00020388,user_000012,162.0,50.0,,
split_0000055214,sexp_00020388,user_000017,161.99,50.0,,
split_0000055215,sexp_00020389,user_000012,86.91,50.0,,
split_0000055216,sexp_00020389,user_000017,86.9,50.0,,
split_0000055217,sexp_00020390,user_000012,47.29,50.0,,
split_0000055218,sexp_00020390,user_000017,47.29,50.0,,
split_0000055219,sexp_00020391,user_000012,122.11,50.0,,
split_0000055220,sexp_00020391,user_000017,122.11,50.0,,
split_0000055221,sexp_00020392,user_000012,70.45,47.57,,
split_0000055222,sexp_00020392,user_000017,77.63,52.43,,
split_0000055223,sexp_00020393,user_000012,70.73,50.0,,
split_0000055224,sexp_00020393,user_000017,70.73,50.0,,
split_0000055225,sexp_00020394,user_000012,26.21,50.0,,
split_0000055226,sexp_00020394,user_000017,26.21,50.0,,
split_0000055227,sexp_00020395,user_000012,120.63,31.24,,
split_0000055228,sexp_00020395,user_000017,265.52,68.76,,
split_0000055229,sexp_00020396,user_000012,37.8,15.14,,
split_0000055230,sexp_00020396,user_000017,211.84,84.86,,
split_0000055231,sexp_00020397,user_000012,158.35,32.55,,
split_0000055232,sexp_00020397,user_000017,328.16,67.45,,
split_0000055233,sexp_00020398,user_000012,48.22,50.0,,
split_0000055234,sexp_00020398,user_000017,48.22,50.0,,
split_0000055235,sexp_00020399,user_000012,103.64,50.0,,
split_0000055236,sexp_00020399,user_000017,103.64,50.0,,
split_0000055237,sexp_00020400,user_000012,125.53,50.0,,
split_0000055238,sexp_00020400,user_000017,125.53,50.0,,
split_0000055239,sexp_00020401,user_000012,40.2,50.0,,
split_0000055240,sexp_00020401,user_000017,40.21,50.0,,
split_0000055241,sexp_00020402,user_000012,116.54,50.0,,
split_0000055242,sexp_00020402,user_000017,116.54,50.0,,
split_0000055243,sexp_00020403,user_000012,97.8,50.0,,
split_0000055244,sexp_00020403,user_000017,97.79,50.0,,
split_0000055245,sexp_00020404,user_000012,525.45,50.0,,
split_0000055246,sexp_00020404,user_000017,525.45,50.0,,
split_0000055247,sexp_00020405,user_000012,211.25,50.0,,
split_0000055248,sexp_00020405,user_000017,211.24,50.0,,
split_0000055249,sexp_00020406,user_000012,163.91,36.41,,
split_0000055250,sexp_00020406,user_000017,286.23,63.59,,
split_0000055251,sexp_00020407,user_000012,23.14,21.0,,
split_0000055252,sexp_00020407,user_000017,87.07,79.0,,
split_0000055253,sexp_00020408,user_000012,102.35,50.0,,
split_0000055254,sexp_00020408,user_000017,102.35,50.0,,
split_0000055255,sexp_00020409,user_000012,23.72,33.24,,
split_0000055256,sexp_00020409,user_000017,47.64,66.76,,
split_0000055257,sexp_00020410,user_000012,232.57,50.0,,
split_0000055258,sexp_00020410,user_000017,232.57,50.0,,
split_0000055259,sexp_00020411,user_000012,87.64,50.0,,
split_0000055260,sexp_00020411,user_000017,87.64,50.0,,
split_0000055261,sexp_00020412,user_000012,11.19,44.81,,
split_0000055262,sexp_00020412,user_000017,13.78,55.19,,
split_0000055263,sexp_00020413,user_000012,42.94,50.0,,
split_0000055264,sexp_00020413,user_000017,42.94,50.0,,
split_0000055265,sexp_00020414,user_000122,640.6,25.0,,
split_0000055266,sexp_00020414,user_000161,640.6,25.0,,
split_0000055267,sexp_00020414,user_000163,640.6,25.0,,
split_0000055268,sexp_00020414,user_000201,640.6,25.0,,
split_0000055269,sexp_00020415,user_000122,226.78,25.0,,
split_0000055270,sexp_00020415,user_000161,226.78,25.0,,
split_0000055271,sexp_00020415,user_000163,226.78,25.0,,
split_0000055272,sexp_00020415,user_000201,226.8,25.0,,
split_0000055273,sexp_00020416,user_000122,101.99,17.61,,
split_0000055274,sexp_00020416,user_000161,109.87,18.97,,
split_0000055275,sexp_00020416,user_000163,158.1,27.3,,
split_0000055276,sexp_00020416,user_000201,209.21,36.12,,
split_0000055277,sexp_00020417,user_000122,860.74,32.63,,
split_0000055278,sexp_00020417,user_000161,699.69,26.52,,
split_0000055279,sexp_00020417,user_000163,946.37,35.87,,
split_0000055280,sexp_00020417,user_000201,131.27,4.98,,
split_0000055281,sexp_00020418,user_000122,820.25,44.67,,
split_0000055282,sexp_00020418,user_000161,708.02,38.56,,
split_0000055283,sexp_00020418,user_000163,219.31,11.94,,
split_0000055284,sexp_00020418,user_000201,88.72,4.83,,
split_0000055285,sexp_00020419,user_000122,898.66,25.0,,
split_0000055286,sexp_00020419,user_000161,898.66,25.0,,
split_0000055287,sexp_00020419,user_000163,898.66,25.0,,
split_0000055288,sexp_00020419,user_000201,898.68,25.0,,
split_0000055289,sexp_00020420,user_000122,367.32,25.0,,
split_0000055290,sexp_00020420,user_000161,367.32,25.0,,
split_0000055291,sexp_00020420,user_000163,367.32,25.0,,
split_0000055292,sexp_00020420,user_000201,367.33,25.0,,
split_0000055293,sexp_00020421,user_000122,200.87,25.0,,
split_0000055294,sexp_00020421,user_000161,200.87,25.0,,
split_0000055295,sexp_00020421,user_000163,200.87,25.0,,
split_0000055296,sexp_00020421,user_000201,200.85,25.0,,
split_0000055297,sexp_00020422,user_000122,456.37,25.96,,
split_0000055298,sexp_00020422,user_000161,364.95,20.76,,
split_0000055299,sexp_00020422,user_000163,329.42,18.74,,
split_0000055300,sexp_00020422,user_000201,607.08,34.54,,
split_0000055301,sexp_00020423,user_000122,1035.5,27.99,,
split_0000055302,sexp_00020423,user_000161,549.4,14.85,,
split_0000055303,sexp_00020423,user_000163,652.23,17.63,,
split_0000055304,sexp_00020423,user_000201,1461.75,39.52,,
split_0000055305,sexp_00020424,user_000122,25.81,25.0,,
split_0000055306,sexp_00020424,user_000161,25.81,25.0,,
split_0000055307,sexp_00020424,user_000163,25.81,25.0,,
split_0000055308,sexp_00020424,user_000201,25.82,25.0,,
split_0000055309,sexp_00020425,user_000122,42.03,41.3,,
split_0000055310,sexp_00020425,user_000161,38.23,37.57,,
split_0000055311,sexp_00020425,user_000163,12.78,12.56,,
split_0000055312,sexp_00020425,user_000201,8.72,8.57,,
split_0000055313,sexp_00020426,user_000122,35.58,25.0,,
split_0000055314,sexp_00020426,user_000161,35.58,25.0,,
split_0000055315,sexp_00020426,user_000163,35.58,25.0,,
split_0000055316,sexp_00020426,user_000201,35.57,25.0,,
split_0000055317,sexp_00020427,user_000122,34.51,33.97,,
