id,title,description,amount,category,created_at,updated_at,deleted_at,is_anomaly,roomspace_id,paid_by,split_type
sexp_00026894,Groceries,Target groceries,53.58,Groceries,2023-12-23 10:20:41.843304,2023-12-23 10:20:41.843304,,False,roomspace_90,user_000271,EQUAL
sexp_00026895,Household Items,Laundry detergent,84.6,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_90,user_000545,EQUAL
sexp_00026896,Rent,Apartment rent,1248.14,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026897,Rent,Monthly rent,3607.0,Rent,2023-01-30 08:17:05.383521,2023-01-30 08:17:05.383521,,False,roomspace_91,user_000273,EXACT
sexp_00026898,Rent,Rent payment,747.28,Rent,2023-03-03 09:11:00.916234,2023-03-03 09:11:00.916234,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026899,Rent,Monthly rent,1349.7,Rent,2023-03-29 09:21:33.440152,2023-03-29 09:21:33.440152,,False,roomspace_91,user_000457,EQUAL
sexp_00026900,Rent,Monthly rent,3786.51,Rent,2023-04-25 04:59:45.511470,2023-04-25 04:59:45.511470,,False,roomspace_91,user_000457,EQUAL
sexp_00026901,Rent,Monthly rent,1312.13,Rent,2023-05-19 05:34:06.535712,2023-05-19 05:34:06.535712,,False,roomspace_91,user_000273,EQUAL
sexp_00026902,Rent,Apartment rent,1165.56,Rent,2023-06-12 07:47:22.005619,2023-06-12 07:47:22.005619,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026903,Rent,Rent payment,1523.67,Rent,2023-07-17 10:35:49.523255,2023-07-17 10:35:49.523255,,False,roomspace_91,user_000364,EQUAL
sexp_00026904,Rent,Monthly rent,2423.03,Rent,2023-08-14 19:36:40.527646,2023-08-14 19:36:40.527646,,False,roomspace_91,user_000273,EXACT
sexp_00026905,Rent,Rent payment,3229.36,Rent,2023-09-17 17:14:41.159695,2023-09-17 17:14:41.159695,,False,roomspace_91,user_000457,EQUAL
sexp_00026906,Rent,Apartment rent,3335.72,Rent,2023-10-20 10:00:04.151891,2023-10-20 10:00:04.151891,,False,roomspace_91,user_000273,EQUAL
sexp_00026907,Rent,Monthly rent,2241.95,Rent,2023-11-14 08:49:41.043091,2023-11-14 08:49:41.043091,,False,roomspace_91,user_000457,EXACT
sexp_00026908,Rent,Rent payment,1895.09,Rent,2023-12-08 15:09:43.520974,2023-12-08 15:09:43.520974,,False,roomspace_91,user_000273,EXACT
sexp_00026909,Utilities,Gas bill,105.54,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_91,user_000273,EQUAL
sexp_00026910,Utilities,Utility payment,191.19,Utilities,2023-01-29 06:24:40.728611,2023-01-29 06:24:40.728611,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026911,Utilities,Electricity bill,138.76,Utilities,2023-03-02 04:33:37.350320,2023-03-02 04:33:37.350320,,False,roomspace_91,user_000457,EQUAL
sexp_00026912,Utilities,Utility payment,160.79,Utilities,2023-04-03 07:48:37.177948,2023-04-03 07:48:37.177948,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026913,Utilities,Electricity bill,139.31,Utilities,2023-05-09 17:03:22.134040,2023-05-09 17:03:22.134040,,False,roomspace_91,user_000364,EQUAL
sexp_00026914,Utilities,Electricity bill,228.21,Utilities,2023-06-04 09:15:39.027172,2023-06-04 09:15:39.027172,,False,roomspace_91,user_000273,EQUAL
sexp_00026915,Utilities,Electricity bill,262.42,Utilities,2023-07-01 23:12:15.337117,2023-07-01 23:12:15.337117,,False,roomspace_91,user_000273,EQUAL
sexp_00026916,Utilities,Utility payment,247.92,Utilities,2023-07-31 09:15:08.738524,2023-07-31 09:15:08.738524,,False,roomspace_91,user_000457,EQUAL
sexp_00026917,Utilities,Electricity bill,60.44,Utilities,2023-09-03 04:29:02.234160,2023-09-03 04:29:02.234160,,False,roomspace_91,user_000364,EXACT
sexp_00026918,Utilities,Water bill,105.15,Utilities,2023-10-05 14:26:33.823920,2023-10-05 14:26:33.823920,,False,roomspace_91,user_000364,EQUAL
sexp_00026919,Utilities,Water bill,114.33,Utilities,2023-11-07 22:09:51.601106,2023-11-07 22:09:51.601106,,False,roomspace_91,user_000364,EQUAL
sexp_00026920,Utilities,Water bill,84.2,Utilities,2023-12-07 18:43:25.534376,2023-12-07 18:43:25.534376,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026921,Internet,Internet bill,134.31,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_91,user_000457,EQUAL
sexp_00026922,Internet,Internet bill,107.26,Internet,2023-02-01 14:25:35.874191,2023-02-01 14:25:35.874191,,False,roomspace_91,user_000457,EQUAL
sexp_00026923,Internet,Broadband,71.38,Internet,2023-03-03 00:58:32.106210,2023-03-03 00:58:32.106210,,False,roomspace_91,user_000273,EXACT
sexp_00026924,Internet,Internet bill,108.13,Internet,2023-03-30 03:24:35.626490,2023-03-30 03:24:35.626490,,False,roomspace_91,user_000457,PERCENTAGE
sexp_00026925,Internet,Broadband,67.66,Internet,2023-05-07 11:34:44.084506,2023-05-07 11:34:44.084506,,False,roomspace_91,user_000273,EQUAL
sexp_00026926,Internet,Internet bill,56.54,Internet,2023-06-13 03:55:53.123014,2023-06-13 03:55:53.123014,,False,roomspace_91,user_000273,EQUAL
sexp_00026927,Internet,Broadband,52.51,Internet,2023-07-10 01:39:29.800952,2023-07-10 01:39:29.800952,,False,roomspace_91,user_000364,EQUAL
sexp_00026928,Internet,WiFi payment,82.82,Internet,2023-08-14 16:20:06.912839,2023-08-14 16:20:06.912839,,False,roomspace_91,user_000457,EXACT
sexp_00026929,Internet,[RAPID] Broadband,77.54,Internet,2023-09-10 03:13:31.031852,2023-09-10 03:13:31.031852,,True,roomspace_91,user_000457,PERCENTAGE
sexp_00026930,Internet,Internet bill,96.37,Internet,2023-10-11 08:40:51.205227,2023-10-11 08:40:51.205227,,False,roomspace_91,user_000273,EQUAL
sexp_00026931,Internet,Internet bill,66.02,Internet,2023-11-08 19:55:51.001563,2023-11-08 19:55:51.001563,,False,roomspace_91,user_000364,EQUAL
sexp_00026932,Internet,Internet bill,127.1,Internet,2023-12-16 17:54:46.414130,2023-12-16 17:54:46.414130,,False,roomspace_91,user_000273,EQUAL
sexp_00026933,Groceries,Local supermarket,162.29,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_91,user_000457,EQUAL
sexp_00026934,Groceries,Whole Foods,91.46,Groceries,2023-01-11 07:56:33.111880,2023-01-11 07:56:33.111880,,False,roomspace_91,user_000364,EQUAL
sexp_00026935,Groceries,Weekly groceries,197.74,Groceries,2023-01-19 02:55:13.223615,2023-01-19 02:55:13.223615,,False,roomspace_91,user_000273,EXACT
sexp_00026936,Groceries,Weekly groceries,69.11,Groceries,2023-01-29 17:53:59.256924,2023-01-29 17:53:59.256924,,False,roomspace_91,user_000457,EQUAL
sexp_00026937,Groceries,[UNUSUAL] Target groceries,554.71,Groceries,2023-02-07 06:46:58.911460,2023-02-07 06:46:58.911460,,True,roomspace_91,user_000273,EQUAL
sexp_00026938,Groceries,Weekly groceries,78.01,Groceries,2023-02-17 18:31:04.847750,2023-02-17 18:31:04.847750,,False,roomspace_91,user_000364,EQUAL
sexp_00026939,Groceries,Walmart groceries,329.48,Groceries,2023-02-26 06:35:42.342698,2023-02-26 06:35:42.342698,,False,roomspace_91,user_000457,EQUAL
sexp_00026940,Groceries,Whole Foods,158.76,Groceries,2023-03-09 01:34:56.573637,2023-03-09 01:34:56.573637,,False,roomspace_91,user_000364,EQUAL
sexp_00026941,Groceries,Walmart groceries,157.73,Groceries,2023-03-18 09:50:57.684288,2023-03-18 09:50:57.684288,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026942,Groceries,Weekly groceries,203.72,Groceries,2023-03-26 09:22:15.899904,2023-03-26 09:22:15.899904,,False,roomspace_91,user_000273,EQUAL
sexp_00026943,Groceries,Weekly groceries,96.21,Groceries,2023-04-04 10:27:08.533412,2023-04-04 10:27:08.533412,,False,roomspace_91,user_000364,EQUAL
sexp_00026944,Groceries,Local supermarket,148.29,Groceries,2023-04-14 17:12:24.488485,2023-04-14 17:12:24.488485,,False,roomspace_91,user_000273,EQUAL
sexp_00026945,Groceries,[UNUSUAL] Whole Foods,409.36,Groceries,2023-04-22 17:48:06.426477,2023-04-22 17:48:06.426477,,True,roomspace_91,user_000457,PERCENTAGE
sexp_00026946,Groceries,Whole Foods,176.0,Groceries,2023-05-01 20:44:15.793347,2023-05-01 20:44:15.793347,,False,roomspace_91,user_000457,EXACT
sexp_00026947,Groceries,Whole Foods,158.71,Groceries,2023-05-09 18:21:02.022927,2023-05-09 18:21:02.022927,,False,roomspace_91,user_000364,EQUAL
sexp_00026948,Groceries,Walmart groceries,64.74,Groceries,2023-05-19 19:09:17.335899,2023-05-19 19:09:17.335899,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026949,Groceries,Target groceries,89.66,Groceries,2023-05-28 02:43:21.531321,2023-05-28 02:43:21.531321,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026950,Groceries,Whole Foods,188.73,Groceries,2023-06-08 09:17:34.714135,2023-06-08 09:17:34.714135,,False,roomspace_91,user_000273,EQUAL
sexp_00026951,Groceries,Target groceries,91.91,Groceries,2023-06-18 18:01:50.063364,2023-06-18 18:01:50.063364,,False,roomspace_91,user_000457,EQUAL
sexp_00026952,Groceries,Costco shopping,187.13,Groceries,2023-06-29 18:09:27.998255,2023-06-29 18:09:27.998255,,False,roomspace_91,user_000273,EQUAL
sexp_00026953,Groceries,Weekly groceries,185.57,Groceries,2023-07-09 10:50:39.954806,2023-07-09 10:50:39.954806,,False,roomspace_91,user_000457,EQUAL
sexp_00026954,Groceries,Whole Foods,95.77,Groceries,2023-07-20 14:12:03.113831,2023-07-20 14:12:03.113831,,False,roomspace_91,user_000364,EQUAL
sexp_00026955,Groceries,Local supermarket,160.4,Groceries,2023-07-31 14:26:15.887048,2023-07-31 14:26:15.887048,,False,roomspace_91,user_000457,EXACT
sexp_00026956,Groceries,Target groceries,134.51,Groceries,2023-08-10 16:08:00.568155,2023-08-10 16:08:00.568155,,False,roomspace_91,user_000273,EQUAL
sexp_00026957,Groceries,Weekly groceries,214.34,Groceries,2023-08-22 03:01:27.142690,2023-08-22 03:01:27.142690,,False,roomspace_91,user_000273,PERCENTAGE
sexp_00026958,Groceries,Whole Foods,70.56,Groceries,2023-09-01 10:44:41.816387,2023-09-01 10:44:41.816387,,False,roomspace_91,user_000364,PERCENTAGE
sexp_00026959,Groceries,[RARE CATEGORY] Walmart groceries,52.25,Groceries,2023-09-11 12:44:14.433008,2023-09-11 12:44:14.433008,,True,roomspace_91,user_000457,PERCENTAGE
sexp_00026960,Groceries,Weekly groceries,159.43,Groceries,2023-09-19 21:54:03.117676,2023-09-19 21:54:03.117676,,False,roomspace_91,user_000273,EXACT
sexp_00026961,Groceries,Weekly groceries,207.51,Groceries,2023-09-29 09:27:20.938085,2023-09-29 09:27:20.938085,,False,roomspace_91,user_000457,EQUAL
sexp_00026962,Groceries,Local supermarket,48.29,Groceries,2023-10-08 12:23:11.356891,2023-10-08 12:23:11.356891,,False,roomspace_91,user_000364,EQUAL
sexp_00026963,Groceries,Weekly groceries,183.92,Groceries,2023-10-18 19:30:21.039642,2023-10-18 19:30:21.039642,,False,roomspace_91,user_000457,EQUAL
sexp_00026964,Groceries,Local supermarket,107.72,Groceries,2023-10-27 14:49:21.739449,2023-10-27 14:49:21.739449,,False,roomspace_91,user_000364,EQUAL
sexp_00026965,Groceries,Costco shopping,116.5,Groceries,2023-11-05 14:53:20.308517,2023-11-05 14:53:20.308517,,False,roomspace_91,user_000273,PERCENTAGE
sexp_00026966,Groceries,Costco shopping,87.73,Groceries,2023-11-13 19:39:52.478018,2023-11-13 19:39:52.478018,,False,roomspace_91,user_000457,EQUAL
sexp_00026967,Groceries,Walmart groceries,87.67,Groceries,2023-11-22 15:37:11.829330,2023-11-22 15:37:11.829330,,False,roomspace_91,user_000273,EQUAL
sexp_00026968,Groceries,Costco shopping,76.17,Groceries,2023-12-01 17:22:45.483210,2023-12-01 17:22:45.483210,,False,roomspace_91,user_000364,EQUAL
sexp_00026969,Groceries,[UNUSUAL] Weekly groceries,1067.07,Groceries,2023-12-12 03:23:26.399572,2023-12-12 03:23:26.399572,,True,roomspace_91,user_000457,EQUAL
sexp_00026970,Groceries,Target groceries,94.04,Groceries,2023-12-23 13:20:44.311366,2023-12-23 13:20:44.311366,,False,roomspace_91,user_000457,EQUAL
sexp_00026971,Household Items,Kitchen items,115.44,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_91,user_000273,EQUAL
sexp_00026972,Rent,Monthly rent,3148.47,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_92,user_000184,PERCENTAGE
sexp_00026973,Rent,Apartment rent,1926.52,Rent,2023-02-03 17:05:33.393761,2023-02-03 17:05:33.393761,,False,roomspace_92,user_000276,EQUAL
sexp_00026974,Rent,Monthly rent,3154.18,Rent,2023-03-18 00:39:02.378506,2023-03-18 00:39:02.378506,,False,roomspace_92,user_000184,PERCENTAGE
sexp_00026975,Rent,Rent payment,816.5,Rent,2023-04-28 14:54:47.330494,2023-04-28 14:54:47.330494,,False,roomspace_92,user_000276,EQUAL
sexp_00026976,Rent,Monthly rent,3233.95,Rent,2023-06-08 21:11:50.395343,2023-06-08 21:11:50.395343,,False,roomspace_92,user_000461,EQUAL
sexp_00026977,Rent,Rent payment,2048.7,Rent,2023-07-25 09:05:32.120570,2023-07-25 09:05:32.120570,,False,roomspace_92,user_000276,EXACT
sexp_00026978,Rent,Apartment rent,1436.58,Rent,2023-09-04 10:10:45.827384,2023-09-04 10:10:45.827384,,False,roomspace_92,user_000276,PERCENTAGE
sexp_00026979,Rent,Apartment rent,3579.28,Rent,2023-10-12 18:24:17.758362,2023-10-12 18:24:17.758362,,False,roomspace_92,user_000461,EQUAL
sexp_00026980,Rent,Rent payment,2794.63,Rent,2023-11-20 14:56:57.994039,2023-11-20 14:56:57.994039,,False,roomspace_92,user_000461,EQUAL
sexp_00026981,Utilities,Utility payment,102.35,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_92,user_000461,EQUAL
sexp_00026982,Utilities,Gas bill,115.2,Utilities,2023-02-07 10:15:10.552936,2023-02-07 10:15:10.552936,,False,roomspace_92,user_000276,EXACT
sexp_00026983,Utilities,Gas bill,180.49,Utilities,2023-03-07 08:08:26.327898,2023-03-07 08:08:26.327898,,False,roomspace_92,user_000461,EQUAL
sexp_00026984,Utilities,Electricity bill,153.36,Utilities,2023-04-03 16:09:51.127971,2023-04-03 16:09:51.127971,,False,roomspace_92,user_000461,EQUAL
sexp_00026985,Utilities,Utility payment,142.75,Utilities,2023-05-02 08:09:39.554897,2023-05-02 08:09:39.554897,,False,roomspace_92,user_000278,EQUAL
sexp_00026986,Utilities,Electricity bill,75.21,Utilities,2023-05-31 10:30:47.787671,2023-05-31 10:30:47.787671,,False,roomspace_92,user_000276,EXACT
sexp_00026987,Utilities,Water bill,191.7,Utilities,2023-07-01 03:49:57.094228,2023-07-01 03:49:57.094228,,False,roomspace_92,user_000461,EQUAL
sexp_00026988,Utilities,Utility payment,316.57,Utilities,2023-08-06 09:32:31.514754,2023-08-06 09:32:31.514754,,False,roomspace_92,user_000461,EQUAL
sexp_00026989,Utilities,Utility payment,265.33,Utilities,2023-09-08 20:39:10.830264,2023-09-08 20:39:10.830264,,False,roomspace_92,user_000184,EQUAL
sexp_00026990,Utilities,Gas bill,152.47,Utilities,2023-10-12 05:40:57.056333,2023-10-12 05:40:57.056333,,False,roomspace_92,user_000184,EQUAL
sexp_00026991,Utilities,Utility payment,265.23,Utilities,2023-11-10 17:59:42.364331,2023-11-10 17:59:42.364331,,False,roomspace_92,user_000184,EQUAL
sexp_00026992,Utilities,Water bill,128.29,Utilities,2023-12-16 11:45:27.533961,2023-12-16 11:45:27.533961,,False,roomspace_92,user_000184,EQUAL
sexp_00026993,Internet,Internet bill,78.62,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_92,user_000461,EQUAL
sexp_00026994,Internet,WiFi payment,51.26,Internet,2023-02-08 21:21:11.759474,2023-02-08 21:21:11.759474,,False,roomspace_92,user_000278,PERCENTAGE
sexp_00026995,Internet,Broadband,68.24,Internet,2023-03-16 20:46:21.251789,2023-03-16 20:46:21.251789,,False,roomspace_92,user_000278,EQUAL
sexp_00026996,Internet,Broadband,51.77,Internet,2023-04-23 15:24:08.151559,2023-04-23 15:24:08.151559,,False,roomspace_92,user_000276,EXACT
sexp_00026997,Internet,Broadband,104.47,Internet,2023-05-22 02:52:09.409525,2023-05-22 02:52:09.409525,,False,roomspace_92,user_000461,EQUAL
sexp_00026998,Internet,Internet bill,105.03,Internet,2023-06-27 05:58:22.447171,2023-06-27 05:58:22.447171,,False,roomspace_92,user_000184,EQUAL
sexp_00026999,Internet,Broadband,115.66,Internet,2023-08-04 20:47:32.579326,2023-08-04 20:47:32.579326,,False,roomspace_92,user_000461,EQUAL
sexp_00027000,Internet,WiFi payment,39.89,Internet,2023-09-08 12:16:07.306552,2023-09-08 12:16:07.306552,,False,roomspace_92,user_000278,EQUAL
sexp_00027001,Internet,Internet bill,35.95,Internet,2023-10-12 11:43:31.116829,2023-10-12 11:43:31.116829,,False,roomspace_92,user_000276,EXACT
sexp_00027002,Internet,Internet bill,55.47,Internet,2023-11-10 08:37:00.956415,2023-11-10 08:37:00.956415,,False,roomspace_92,user_000276,EQUAL
sexp_00027003,Internet,Internet bill,67.81,Internet,2023-12-21 14:26:19.087996,2023-12-21 14:26:19.087996,,False,roomspace_92,user_000184,EXACT
sexp_00027004,Groceries,Walmart groceries,104.89,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_92,user_000184,EQUAL
sexp_00027005,Groceries,Weekly groceries,105.53,Groceries,2023-01-10 14:08:41.291511,2023-01-10 14:08:41.291511,,False,roomspace_92,user_000184,EXACT
sexp_00027006,Groceries,Costco shopping,40.13,Groceries,2023-01-18 01:16:04.436811,2023-01-18 01:16:04.436811,,False,roomspace_92,user_000278,EQUAL
sexp_00027007,Groceries,Walmart groceries,95.35,Groceries,2023-01-26 21:36:06.481121,2023-01-26 21:36:06.481121,,False,roomspace_92,user_000276,EQUAL
sexp_00027008,Groceries,Costco shopping,141.51,Groceries,2023-02-04 01:02:12.298790,2023-02-04 01:02:12.298790,,False,roomspace_92,user_000278,EQUAL
sexp_00027009,Groceries,Costco shopping,133.02,Groceries,2023-02-12 15:07:29.798388,2023-02-12 15:07:29.798388,,False,roomspace_92,user_000278,EQUAL
sexp_00027010,Groceries,Costco shopping,85.13,Groceries,2023-02-23 06:13:58.885129,2023-02-23 06:13:58.885129,,False,roomspace_92,user_000278,PERCENTAGE
sexp_00027011,Groceries,Whole Foods,117.59,Groceries,2023-03-05 03:12:00.934764,2023-03-05 03:12:00.934764,,False,roomspace_92,user_000184,EQUAL
sexp_00027012,Groceries,Walmart groceries,38.47,Groceries,2023-03-15 19:51:11.260687,2023-03-15 19:51:11.260687,,False,roomspace_92,user_000276,EQUAL
sexp_00027013,Groceries,[DUPLICATE?] Target groceries,76.33,Groceries,2023-03-25 04:35:15.481977,2023-03-25 04:35:15.481977,,True,roomspace_92,user_000278,EQUAL
sexp_00027014,Groceries,Target groceries,54.15,Groceries,2023-04-03 11:52:22.231839,2023-04-03 11:52:22.231839,,False,roomspace_92,user_000278,EXACT
sexp_00027015,Groceries,Walmart groceries,123.47,Groceries,2023-04-12 07:35:11.578013,2023-04-12 07:35:11.578013,,False,roomspace_92,user_000461,EQUAL
sexp_00027016,Groceries,Walmart groceries,162.87,Groceries,2023-04-19 12:35:45.729073,2023-04-19 12:35:45.729073,,False,roomspace_92,user_000276,EQUAL
sexp_00027017,Groceries,Target groceries,108.0,Groceries,2023-04-28 15:37:58.815033,2023-04-28 15:37:58.815033,,False,roomspace_92,user_000278,EQUAL
sexp_00027018,Groceries,Weekly groceries,27.75,Groceries,2023-05-08 21:46:08.470252,2023-05-08 21:46:08.470252,,False,roomspace_92,user_000278,EQUAL
sexp_00027019,Groceries,Costco shopping,96.62,Groceries,2023-05-17 01:30:06.762045,2023-05-17 01:30:06.762045,,False,roomspace_92,user_000461,PERCENTAGE
sexp_00027020,Groceries,Local supermarket,82.28,Groceries,2023-05-24 17:07:18.687951,2023-05-24 17:07:18.687951,,False,roomspace_92,user_000276,EQUAL
sexp_00027021,Groceries,Weekly groceries,93.22,Groceries,2023-06-02 05:43:07.514605,2023-06-02 05:43:07.514605,,False,roomspace_92,user_000278,PERCENTAGE
sexp_00027022,Groceries,Local supermarket,186.92,Groceries,2023-06-09 21:37:18.373250,2023-06-09 21:37:18.373250,,False,roomspace_92,user_000461,EQUAL
sexp_00027023,Groceries,Walmart groceries,67.2,Groceries,2023-06-18 23:59:31.522459,2023-06-18 23:59:31.522459,,False,roomspace_92,user_000461,EQUAL
sexp_00027024,Groceries,Local supermarket,123.49,Groceries,2023-06-27 06:01:08.297689,2023-06-27 06:01:08.297689,,False,roomspace_92,user_000461,EQUAL
sexp_00027025,Groceries,Local supermarket,31.6,Groceries,2023-07-06 09:56:05.406127,2023-07-06 09:56:05.406127,,False,roomspace_92,user_000278,EQUAL
sexp_00027026,Groceries,Weekly groceries,145.54,Groceries,2023-07-16 09:54:33.679399,2023-07-16 09:54:33.679399,,False,roomspace_92,user_000278,EQUAL
sexp_00027027,Groceries,Walmart groceries,228.62,Groceries,2023-07-26 15:22:50.175161,2023-07-26 15:22:50.175161,,False,roomspace_92,user_000184,EQUAL
sexp_00027028,Groceries,Walmart groceries,262.28,Groceries,2023-08-05 12:45:38.691126,2023-08-05 12:45:38.691126,,False,roomspace_92,user_000184,PERCENTAGE
sexp_00027029,Groceries,Whole Foods,151.75,Groceries,2023-08-12 17:53:13.091875,2023-08-12 17:53:13.091875,,False,roomspace_92,user_000184,EQUAL
sexp_00027030,Groceries,Whole Foods,171.89,Groceries,2023-08-21 06:24:53.883723,2023-08-21 06:24:53.883723,,False,roomspace_92,user_000461,EQUAL
sexp_00027031,Groceries,Weekly groceries,68.05,Groceries,2023-08-28 22:23:44.319914,2023-08-28 22:23:44.319914,,False,roomspace_92,user_000278,EQUAL
sexp_00027032,Groceries,Whole Foods,70.67,Groceries,2023-09-07 14:48:17.422213,2023-09-07 14:48:17.422213,,False,roomspace_92,user_000184,EXACT
sexp_00027033,Groceries,Whole Foods,61.88,Groceries,2023-09-16 15:52:46.844594,2023-09-16 15:52:46.844594,,False,roomspace_92,user_000276,EQUAL
sexp_00027034,Groceries,Weekly groceries,52.73,Groceries,2023-09-26 23:16:59.386136,2023-09-26 23:16:59.386136,,False,roomspace_92,user_000278,EQUAL
sexp_00027035,Groceries,Whole Foods,55.84,Groceries,2023-10-05 11:49:32.481288,2023-10-05 11:49:32.481288,,False,roomspace_92,user_000276,EQUAL
sexp_00027036,Groceries,Weekly groceries,106.61,Groceries,2023-10-12 23:50:38.242552,2023-10-12 23:50:38.242552,,False,roomspace_92,user_000276,EQUAL
sexp_00027037,Groceries,Whole Foods,90.42,Groceries,2023-10-22 09:28:07.345331,2023-10-22 09:28:07.345331,,False,roomspace_92,user_000278,EQUAL
sexp_00027038,Groceries,Target groceries,206.07,Groceries,2023-10-31 08:00:26.145295,2023-10-31 08:00:26.145295,,False,roomspace_92,user_000461,EQUAL
sexp_00027039,Groceries,Target groceries,144.28,Groceries,2023-11-08 19:27:13.335984,2023-11-08 19:27:13.335984,,False,roomspace_92,user_000278,EQUAL
sexp_00027040,Groceries,Walmart groceries,103.29,Groceries,2023-11-18 16:43:09.446614,2023-11-18 16:43:09.446614,,False,roomspace_92,user_000278,EQUAL
sexp_00027041,Groceries,Costco shopping,128.62,Groceries,2023-11-29 02:43:46.744320,2023-11-29 02:43:46.744320,,False,roomspace_92,user_000278,PERCENTAGE
sexp_00027042,Groceries,Whole Foods,133.27,Groceries,2023-12-06 20:01:46.707398,2023-12-06 20:01:46.707398,,False,roomspace_92,user_000461,PERCENTAGE
sexp_00027043,Groceries,Local supermarket,118.68,Groceries,2023-12-16 11:39:58.678769,2023-12-16 11:39:58.678769,,False,roomspace_92,user_000184,EQUAL
sexp_00027044,Groceries,Walmart groceries,90.75,Groceries,2023-12-24 04:04:47.477932,2023-12-24 04:04:47.477932,,False,roomspace_92,user_000278,EQUAL
sexp_00027045,Household Items,Laundry detergent,38.0,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_92,user_000278,EQUAL
sexp_00027046,Rent,Monthly rent,3891.02,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_93,user_000372,PERCENTAGE
sexp_00027047,Rent,Apartment rent,1589.4,Rent,2023-02-06 15:41:28.325007,2023-02-06 15:41:28.325007,,False,roomspace_93,user_000372,EQUAL
sexp_00027048,Rent,Rent payment,1715.04,Rent,2023-03-23 00:06:09.888186,2023-03-23 00:06:09.888186,,False,roomspace_93,user_000280,EXACT
sexp_00027049,Rent,Rent payment,2039.52,Rent,2023-04-28 01:20:39.758871,2023-04-28 01:20:39.758871,,False,roomspace_93,user_000372,EQUAL
sexp_00027050,Rent,Monthly rent,1079.45,Rent,2023-06-04 03:06:27.044394,2023-06-04 03:06:27.044394,,False,roomspace_93,user_000280,EQUAL
sexp_00027051,Rent,Monthly rent,2111.2,Rent,2023-07-06 19:30:15.796045,2023-07-06 19:30:15.796045,,False,roomspace_93,user_000280,EQUAL
sexp_00027052,Rent,Apartment rent,3776.73,Rent,2023-08-07 16:41:00.595885,2023-08-07 16:41:00.595885,,False,roomspace_93,user_000281,PERCENTAGE
sexp_00027053,Rent,[RAPID] Apartment rent,2503.53,Rent,2023-09-19 19:17:20.061177,2023-09-19 19:17:20.061177,,True,roomspace_93,user_000280,EQUAL
sexp_00027054,Rent,Monthly rent,3500.4,Rent,2023-11-03 05:31:57.838187,2023-11-03 05:31:57.838187,,False,roomspace_93,user_000372,EQUAL
sexp_00027055,Rent,Apartment rent,1895.07,Rent,2023-12-09 01:23:25.674553,2023-12-09 01:23:25.674553,,False,roomspace_93,user_000281,EXACT
sexp_00027056,Utilities,Electricity bill,178.17,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_93,user_000281,EXACT
sexp_00027057,Utilities,Electricity bill,267.85,Utilities,2023-01-31 01:09:59.391770,2023-01-31 01:09:59.391770,,False,roomspace_93,user_000280,EQUAL
sexp_00027058,Utilities,Electricity bill,101.76,Utilities,2023-03-10 14:20:37.693747,2023-03-10 14:20:37.693747,,False,roomspace_93,user_000281,PERCENTAGE
sexp_00027059,Utilities,Electricity bill,240.32,Utilities,2023-04-16 17:23:28.944122,2023-04-16 17:23:28.944122,,False,roomspace_93,user_000281,EQUAL
sexp_00027060,Utilities,Utility payment,161.92,Utilities,2023-05-21 05:29:47.295052,2023-05-21 05:29:47.295052,,False,roomspace_93,user_000372,EQUAL
sexp_00027061,Utilities,Electricity bill,90.08,Utilities,2023-06-20 02:32:54.869313,2023-06-20 02:32:54.869313,,False,roomspace_93,user_000280,EQUAL
sexp_00027062,Utilities,Electricity bill,297.82,Utilities,2023-07-24 11:53:14.037492,2023-07-24 11:53:14.037492,,False,roomspace_93,user_000281,EQUAL
