expense_id,user_id,date,amount_original,currency_code,exchange_rate_to_npr,amount_npr,category,subcategory,merchant_name,payment_method,is_shared,group_id,is_recurring,is_essential,note_quality,logged_delay_hours,festival_context,created_at
NPE_00091777,NPU_00038,2025-08-16,855.13,NPR,1.0,855.13,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,bank_transfer,False,,False,False,clear,0,,2025-08-16T00:00:00
NPE_00091778,NPU_00039,2025-08-16,134.06,NPR,1.0,134.06,transport_public,transport_public,transport_public_merchant,bank_transfer,False,,False,True,clear,72,,2025-08-16T00:00:00
NPE_00091779,NPU_00040,2025-08-16,701.49,NPR,1.0,701.49,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,khalti,False,,False,False,clear,8,,2025-08-16T00:00:00
NPE_00091780,NPU_00040,2025-08-16,1477.71,NPR,1.0,1477.71,groceries,groceries,,bank_transfer,False,,False,True,clear,8,,2025-08-16T00:00:00
NPE_00091781,NPU_00041,2025-08-16,4861.48,NPR,1.0,4861.48,clothing,clothing,,cash,False,,False,False,clear,168,,2025-08-16T00:00:00
NPE_00091782,NPU_00043,2025-08-16,8913.51,NPR,1.0,8913.51,festivals_gifts,festivals_gifts,,khalti,False,,False,False,short,3,,2025-08-16T00:00:00
NPE_00091783,NPU_00044,2025-08-16,218.66,NPR,1.0,218.66,transport_public,transport_public,,cash,False,,False,True,clear,3,,2025-08-16T00:00:00
NPE_00091784,NPU_00044,2025-08-16,379.22,NPR,1.0,379.22,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,8,,2025-08-16T00:00:00
NPE_00091785,NPU_00046,2025-08-16,924.75,NPR,1.0,924.75,entertainment,entertainment,,bank_transfer,False,,False,False,clear,1,,2025-08-16T00:00:00
NPE_00091786,NPU_00047,2025-08-16,77.07,NPR,1.0,77.07,transport_public,transport_public,transport_public_merchant,khalti,False,,False,True,clear,0,,2025-08-16T00:00:00
NPE_00091787,NPU_00048,2025-08-16,1672.21,NPR,1.0,1672.21,groceries,groceries,groceries_merchant,debit_card,False,,False,True,short,3,,2025-08-16T00:00:00
NPE_00091788,NPU_00050,2025-08-16,171.32,NPR,1.0,171.32,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,clear,0,,2025-08-16T00:00:00
NPE_00091789,NPU_00052,2025-08-16,355.25,NPR,1.0,355.25,groceries,groceries,,cash,False,,False,True,clear,8,,2025-08-16T00:00:00
NPE_00091790,NPU_00054,2025-08-16,7224.2,NPR,1.0,7224.2,education,education,education_merchant,bank_transfer,False,,False,True,clear,168,,2025-08-16T00:00:00
NPE_00091791,NPU_00054,2025-08-16,634.25,NPR,1.0,634.25,fuel,fuel,,khalti,False,,False,True,short,1,,2025-08-16T00:00:00
NPE_00091792,NPU_00056,2025-08-16,39.18,NPR,1.0,39.18,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,clear,0,,2025-08-16T00:00:00
NPE_00091793,NPU_00056,2025-08-16,1136.1,NPR,1.0,1136.1,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,khalti,False,,False,False,short,8,,2025-08-16T00:00:00
NPE_00091794,NPU_00059,2025-08-16,762.7,NPR,1.0,762.7,entertainment,entertainment,entertainment_merchant,khalti,False,,False,False,missing,3,,2025-08-16T00:00:00
NPE_00091795,NPU_00059,2025-08-16,543.63,NPR,1.0,543.63,entertainment,entertainment,entertainment_merchant,khalti,False,,False,False,missing,1,,2025-08-16T00:00:00
NPE_00091796,NPU_00061,2025-08-16,165.65,NPR,1.0,165.65,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,clear,0,,2025-08-16T00:00:00
NPE_00091797,NPU_00061,2025-08-16,1145.61,NPR,1.0,1145.61,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,short,0,,2025-08-16T00:00:00
NPE_00091798,NPU_00062,2025-08-16,377.8,NPR,1.0,377.8,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,missing,3,,2025-08-16T00:00:00
NPE_00091799,NPU_00063,2025-08-16,1283.23,NPR,1.0,1283.23,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,bank_transfer,False,,False,False,short,0,,2025-08-16T00:00:00
NPE_00091800,NPU_00065,2025-08-16,888.64,NPR,1.0,888.64,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,wrong_category,1,,2025-08-16T00:00:00
NPE_00091801,NPU_00066,2025-08-16,773.93,NPR,1.0,773.93,miscellaneous,miscellaneous,miscellaneous_merchant,cash,False,,False,False,clear,1,,2025-08-16T00:00:00
NPE_00091802,NPU_00066,2025-08-16,1151.04,NPR,1.0,1151.04,groceries,groceries,groceries_merchant,bank_transfer,False,,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091803,NPU_00066,2025-08-16,4177.73,NPR,1.0,4177.73,clothing,clothing,clothing_merchant,esewa,False,,False,False,clear,24,,2025-08-16T00:00:00
NPE_00091804,NPU_00067,2025-08-16,327.98,NPR,1.0,327.98,transport_public,transport_public,,debit_card,False,,False,True,wrong_category,72,,2025-08-16T00:00:00
NPE_00091805,NPU_00067,2025-08-16,370.99,NPR,1.0,370.99,restaurants_cafes,restaurants_cafes,,bank_transfer,False,,False,False,missing,0,,2025-08-16T00:00:00
NPE_00091806,NPU_00068,2025-08-16,1068.83,NPR,1.0,1068.83,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,bank_transfer,False,,False,False,short,3,,2025-08-16T00:00:00
NPE_00091807,NPU_00072,2025-08-16,940.06,NPR,1.0,940.06,utilities,utilities,,debit_card,False,,False,True,clear,0,,2025-08-16T00:00:00
NPE_00091808,NPU_00072,2025-08-16,717.87,NPR,1.0,717.87,entertainment,entertainment,entertainment_merchant,bank_transfer,False,,False,False,clear,72,,2025-08-16T00:00:00
NPE_00091809,NPU_00074,2025-08-16,1389.03,NPR,1.0,1389.03,groceries,groceries,groceries_merchant,cash,False,,False,True,short,0,,2025-08-16T00:00:00
NPE_00091810,NPU_00075,2025-08-16,767.85,NPR,1.0,767.85,transport_public,transport_public,,esewa,False,,False,True,clear,3,,2025-08-16T00:00:00
NPE_00091811,NPU_00075,2025-08-16,14886.09,NPR,1.0,14886.09,clothing,clothing,clothing_merchant,bank_transfer,False,,False,False,clear,0,,2025-08-16T00:00:00
NPE_00091812,NPU_00076,2025-08-16,2064.87,NPR,1.0,2064.87,groceries,groceries,groceries_merchant,bank_transfer,False,,False,True,clear,0,,2025-08-16T00:00:00
NPE_00091813,NPU_00076,2025-08-16,98.32,NPR,1.0,98.32,transport_public,transport_public,transport_public_merchant,bank_transfer,False,,False,True,clear,0,,2025-08-16T00:00:00
NPE_00091814,NPU_00077,2025-08-16,1123.35,NPR,1.0,1123.35,entertainment,entertainment,,debit_card,False,,False,False,missing,1,,2025-08-16T00:00:00
NPE_00091815,NPU_00078,2025-08-16,656.93,NPR,1.0,656.93,transport_public,transport_public,transport_public_merchant,bank_transfer,False,,False,True,short,0,,2025-08-16T00:00:00
NPE_00091816,NPU_00079,2025-08-16,72637.85,NPR,1.0,72637.85,clothing,clothing,,khalti,False,,False,False,clear,1,,2025-08-16T00:00:00
NPE_00091817,NPU_00080,2025-08-16,376.57,NPR,1.0,376.57,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,short,0,,2025-08-16T00:00:00
NPE_00091818,NPU_00046,2025-08-16,1951.07,NPR,1.0,1951.07,groceries,groceries,group_groceries,bank_transfer,True,NPG_00005,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091819,NPU_00041,2025-08-16,1314.69,NPR,1.0,1314.69,utilities,utilities,group_utilities,debit_card,True,NPG_00010,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091820,NPU_00066,2025-08-16,2729.38,NPR,1.0,2729.38,entertainment,entertainment,group_entertainment,cash,True,NPG_00013,False,False,clear,3,,2025-08-16T00:00:00
NPE_00091821,NPU_00007,2025-08-16,3161.48,NPR,1.0,3161.48,entertainment,entertainment,group_entertainment,debit_card,True,NPG_00014,False,False,clear,72,,2025-08-16T00:00:00
NPE_00091822,NPU_00067,2025-08-16,2895.32,NPR,1.0,2895.32,groceries,groceries,group_groceries,cash,True,NPG_00017,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091823,NPU_00056,2025-08-16,1401.49,NPR,1.0,1401.49,groceries,groceries,group_groceries,esewa,True,NPG_00020,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091824,NPU_00032,2025-08-16,5248.0,NPR,1.0,5248.0,groceries,groceries,group_groceries,cash,True,NPG_00021,False,True,clear,24,,2025-08-16T00:00:00
NPE_00091825,NPU_00049,2025-08-16,2685.51,NPR,1.0,2685.51,entertainment,entertainment,group_entertainment,cash,True,NPG_00022,False,False,clear,3,,2025-08-16T00:00:00
NPE_00091826,NPU_00058,2025-08-16,5411.12,NPR,1.0,5411.12,entertainment,entertainment,group_entertainment,bank_transfer,True,NPG_00029,False,False,clear,72,,2025-08-16T00:00:00
NPE_00091827,NPU_00001,2025-08-17,609.4,NPR,1.0,609.4,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,short,1,,2025-08-17T00:00:00
NPE_00091828,NPU_00001,2025-08-17,1470.24,NPR,1.0,1470.24,groceries,groceries,groceries_merchant,esewa,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091829,NPU_00001,2025-08-17,2254.1,NPR,1.0,2254.1,groceries,groceries,groceries_merchant,fonepay_qr,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091830,NPU_00002,2025-08-17,78.08,NPR,1.0,78.08,transport_public,transport_public,,cash,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091831,NPU_00002,2025-08-17,706.98,NPR,1.0,706.98,entertainment,entertainment,entertainment_merchant,fonepay_qr,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091832,NPU_00002,2025-08-17,1205.09,NPR,1.0,1205.09,entertainment,entertainment,entertainment_merchant,cash,False,,False,False,short,1,,2025-08-17T00:00:00
NPE_00091833,NPU_00004,2025-08-17,3760.02,NPR,1.0,3760.02,loan_emi,loan_emi,loan_emi_merchant,cash,False,,False,True,clear,3,,2025-08-17T00:00:00
NPE_00091834,NPU_00006,2025-08-17,11619.28,NPR,1.0,11619.28,education,education,education_merchant,cash,False,,False,True,missing,8,,2025-08-17T00:00:00
NPE_00091835,NPU_00006,2025-08-17,405.87,NPR,1.0,405.87,entertainment,entertainment,,fonepay_qr,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091836,NPU_00008,2025-08-17,177.86,NPR,1.0,177.86,transport_public,transport_public,,esewa,False,,False,True,wrong_category,3,,2025-08-17T00:00:00
NPE_00091837,NPU_00009,2025-08-17,1246.43,NPR,1.0,1246.43,entertainment,entertainment,entertainment_merchant,cash,False,,False,False,short,0,,2025-08-17T00:00:00
NPE_00091838,NPU_00009,2025-08-17,35.66,NPR,1.0,35.66,transport_public,transport_public,transport_public_merchant,bank_transfer,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091839,NPU_00010,2025-08-17,2646.7,NPR,1.0,2646.7,miscellaneous,miscellaneous,miscellaneous_merchant,bank_transfer,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091840,NPU_00011,2025-08-17,323.49,NPR,1.0,323.49,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,debit_card,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091841,NPU_00011,2025-08-17,114.64,NPR,1.0,114.64,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,clear,8,,2025-08-17T00:00:00
NPE_00091842,NPU_00012,2025-08-17,1632.81,NPR,1.0,1632.81,groceries,groceries,,cash,False,,False,True,wrong_category,24,,2025-08-17T00:00:00
NPE_00091843,NPU_00013,2025-08-17,334.1,NPR,1.0,334.1,internet_mobile,internet_mobile,,bank_transfer,False,,False,True,short,1,,2025-08-17T00:00:00
NPE_00091844,NPU_00013,2025-08-17,426.98,NPR,1.0,426.98,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,clear,8,,2025-08-17T00:00:00
NPE_00091845,NPU_00015,2025-08-17,2441.19,NPR,1.0,2441.19,health,health,health_merchant,cash,False,,False,True,short,1,,2025-08-17T00:00:00
NPE_00091846,NPU_00016,2025-08-17,603.98,NPR,1.0,603.98,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,24,,2025-08-17T00:00:00
NPE_00091847,NPU_00017,2025-08-17,113.73,NPR,1.0,113.73,transport_public,transport_public,,esewa,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091848,NPU_00019,2025-08-17,2626.58,NPR,1.0,2626.58,groceries,groceries,,bank_transfer,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091849,NPU_00020,2025-08-17,1170.2,NPR,1.0,1170.2,miscellaneous,miscellaneous,,esewa,False,,False,False,short,0,,2025-08-17T00:00:00
NPE_00091850,NPU_00021,2025-08-17,1131.98,NPR,1.0,1131.98,groceries,groceries,groceries_merchant,cash,False,,False,True,missing,1,,2025-08-17T00:00:00
NPE_00091851,NPU_00022,2025-08-17,51.36,NPR,1.0,51.36,transport_public,transport_public,,esewa,False,,False,True,short,3,,2025-08-17T00:00:00
NPE_00091852,NPU_00023,2025-08-17,8643.49,NPR,1.0,8643.49,education,education,education_merchant,cash,False,,False,True,short,72,,2025-08-17T00:00:00
NPE_00091853,NPU_00026,2025-08-17,10908.14,NPR,1.0,10908.14,health,health,health_merchant,cash,False,,False,True,wrong_category,0,,2025-08-17T00:00:00
NPE_00091854,NPU_00026,2025-08-17,1174.2,NPR,1.0,1174.2,entertainment,entertainment,entertainment_merchant,debit_card,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091855,NPU_00026,2025-08-17,327.89,NPR,1.0,327.89,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,khalti,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091856,NPU_00027,2025-08-17,2047.8,NPR,1.0,2047.8,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,clear,168,,2025-08-17T00:00:00
NPE_00091857,NPU_00027,2025-08-17,12529.04,NPR,1.0,12529.04,education,education,education_merchant,cash,False,,False,True,clear,3,,2025-08-17T00:00:00
NPE_00091858,NPU_00028,2025-08-17,38.23,NPR,1.0,38.23,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091859,NPU_00028,2025-08-17,6831.39,NPR,1.0,6831.39,health,health,health_merchant,cash,False,,False,True,short,24,,2025-08-17T00:00:00
NPE_00091860,NPU_00029,2025-08-17,5093.98,NPR,1.0,5093.98,clothing,clothing,clothing_merchant,fonepay_qr,False,,False,False,missing,3,,2025-08-17T00:00:00
NPE_00091861,NPU_00030,2025-08-17,438.91,NPR,1.0,438.91,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,short,3,,2025-08-17T00:00:00
NPE_00091862,NPU_00030,2025-08-17,6681.64,NPR,1.0,6681.64,clothing,clothing,,cash,False,,False,False,clear,24,,2025-08-17T00:00:00
NPE_00091863,NPU_00030,2025-08-17,1728.05,NPR,1.0,1728.05,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,credit_card,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091864,NPU_00031,2025-08-17,1065.6,NPR,1.0,1065.6,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,esewa,False,,False,False,short,24,,2025-08-17T00:00:00
NPE_00091865,NPU_00032,2025-08-17,488.44,NPR,1.0,488.44,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,short,0,,2025-08-17T00:00:00
NPE_00091866,NPU_00032,2025-08-17,2392.76,NPR,1.0,2392.76,festivals_gifts,festivals_gifts,,bank_transfer,False,,False,False,clear,8,,2025-08-17T00:00:00
NPE_00091867,NPU_00034,2025-08-17,-1171.37,NPR,1.0,-1171.37,groceries,groceries,,esewa,False,,False,True,missing,1,,2025-08-17T00:00:00
NPE_00091868,NPU_00034,2025-08-17,341.88,NPR,1.0,341.88,groceries,groceries,,cash,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091869,NPU_00035,2025-08-17,1431.59,NPR,1.0,1431.59,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,24,,2025-08-17T00:00:00
NPE_00091870,NPU_00035,2025-08-17,1272.37,NPR,1.0,1272.37,entertainment,entertainment,entertainment_merchant,debit_card,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091871,NPU_00036,2025-08-17,775.82,NPR,1.0,775.82,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,khalti,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091872,NPU_00037,2025-08-17,23.08,NPR,1.0,23.08,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091873,NPU_00038,2025-08-17,635.83,NPR,1.0,635.83,groceries,groceries,groceries_merchant,debit_card,False,,False,True,short,24,,2025-08-17T00:00:00
NPE_00091874,NPU_00040,2025-08-17,30.38,NPR,1.0,30.38,transport_public,transport_public,,cash,False,,False,True,short,8,,2025-08-17T00:00:00
NPE_00091875,NPU_00040,2025-08-17,6364.73,NPR,1.0,6364.73,clothing,clothing,clothing_merchant,esewa,False,,False,False,short,168,,2025-08-17T00:00:00
NPE_00091876,NPU_00041,2025-08-17,1470.92,NPR,1.0,1470.92,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,clear,168,,2025-08-17T00:00:00
NPE_00091877,NPU_00042,2025-08-17,281.45,NPR,1.0,281.45,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,clear,8,,2025-08-17T00:00:00
NPE_00091878,NPU_00042,2025-08-17,11061.73,NPR,1.0,11061.73,festivals_gifts,festivals_gifts,festivals_gifts_merchant,esewa,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091879,NPU_00045,2025-08-17,1516.52,NPR,1.0,1516.52,entertainment,entertainment,,esewa,False,,False,False,short,24,,2025-08-17T00:00:00
NPE_00091880,NPU_00046,2025-08-17,845.78,NPR,1.0,845.78,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,missing,8,,2025-08-17T00:00:00
NPE_00091881,NPU_00046,2025-08-17,855.39,NPR,1.0,855.39,subscriptions,subscriptions,subscriptions_merchant,cash,False,,False,False,missing,1,,2025-08-17T00:00:00
NPE_00091882,NPU_00046,2025-08-17,397.18,NPR,1.0,397.18,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091883,NPU_00047,2025-08-17,869.86,NPR,1.0,869.86,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091884,NPU_00047,2025-08-17,552.65,NPR,1.0,552.65,groceries,groceries,groceries_merchant,credit_card,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091885,NPU_00047,2025-08-17,6242.94,NPR,1.0,6242.94,festivals_gifts,festivals_gifts,festivals_gifts_merchant,cash,False,,False,False,missing,8,,2025-08-17T00:00:00
NPE_00091886,NPU_00048,2025-08-17,884.81,NPR,1.0,884.81,groceries,groceries,groceries_merchant,cash,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091887,NPU_00049,2025-08-17,273.12,NPR,1.0,273.12,groceries,groceries,groceries_merchant,khalti,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091888,NPU_00049,2025-08-17,3462.51,NPR,1.0,3462.51,health,health,health_merchant,cash,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091889,NPU_00051,2025-08-17,13733.67,NPR,1.0,13733.67,rent,rent,,fonepay_qr,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091890,NPU_00052,2025-08-17,43.88,NPR,1.0,43.88,transport_public,transport_public,transport_public_merchant,khalti,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091891,NPU_00057,2025-08-17,63.76,NPR,1.0,63.76,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,clear,24,,2025-08-17T00:00:00
NPE_00091892,NPU_00058,2025-08-17,167.36,NPR,1.0,167.36,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091893,NPU_00059,2025-08-17,522.59,NPR,1.0,522.59,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,missing,1,,2025-08-17T00:00:00
NPE_00091894,NPU_00060,2025-08-17,452.66,NPR,1.0,452.66,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,short,72,,2025-08-17T00:00:00
NPE_00091895,NPU_00060,2025-08-17,11545.86,NPR,1.0,11545.86,health,health,health_merchant,bank_transfer,False,,False,True,clear,24,,2025-08-17T00:00:00
NPE_00091896,NPU_00061,2025-08-17,2424.35,NPR,1.0,2424.35,health,health,,cash,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091897,NPU_00061,2025-08-17,50.6,NPR,1.0,50.6,transport_public,transport_public,transport_public_merchant,khalti,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091898,NPU_00061,2025-08-17,121.14,NPR,1.0,121.14,transport_public,transport_public,transport_public_merchant,credit_card,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091899,NPU_00062,2025-08-17,2966.53,NPR,1.0,2966.53,fuel,fuel,,cash,False,,False,True,short,1,,2025-08-17T00:00:00
NPE_00091900,NPU_00062,2025-08-17,1614.43,NPR,1.0,1614.43,groceries,groceries,,bank_transfer,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091901,NPU_00063,2025-08-17,1955.47,NPR,1.0,1955.47,entertainment,entertainment,entertainment_merchant,cash,False,,False,False,missing,0,,2025-08-17T00:00:00
NPE_00091902,NPU_00063,2025-08-17,666.1,NPR,1.0,666.1,restaurants_cafes,restaurants_cafes,restaurants_cafes_merchant,cash,False,,False,False,short,3,,2025-08-17T00:00:00
NPE_00091903,NPU_00063,2025-08-17,12189.85,NPR,1.0,12189.85,education,education,education_merchant,cash,False,,False,True,missing,8,,2025-08-17T00:00:00
NPE_00091904,NPU_00065,2025-08-17,750.1,NPR,1.0,750.1,groceries,groceries,groceries_merchant,esewa,False,,False,True,clear,8,,2025-08-17T00:00:00
NPE_00091905,NPU_00065,2025-08-17,1303.36,NPR,1.0,1303.36,miscellaneous,miscellaneous,,fonepay_qr,False,,False,False,clear,8,,2025-08-17T00:00:00
NPE_00091906,NPU_00067,2025-08-17,956.88,NPR,1.0,956.88,groceries,groceries,,khalti,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091907,NPU_00067,2025-08-17,911.6,NPR,1.0,911.6,restaurants_cafes,restaurants_cafes,,esewa,False,,False,False,clear,3,,2025-08-17T00:00:00
NPE_00091908,NPU_00068,2025-08-17,1123.97,NPR,1.0,1123.97,internet_mobile,internet_mobile,,esewa,False,,False,True,clear,1,,2025-08-17T00:00:00
NPE_00091909,NPU_00068,2025-08-17,1298.08,NPR,1.0,1298.08,miscellaneous,miscellaneous,,esewa,False,,False,False,clear,3,,2025-08-17T00:00:00
NPE_00091910,NPU_00069,2025-08-17,689.21,NPR,1.0,689.21,transport_ride_hailing,transport_ride_hailing,,cash,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091911,NPU_00069,2025-08-17,956.88,NPR,1.0,956.88,miscellaneous,miscellaneous,miscellaneous_merchant,khalti,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091912,NPU_00069,2025-08-17,4633.15,NPR,1.0,4633.15,utilities,utilities,utilities_merchant,khalti,False,,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091913,NPU_00070,2025-08-17,739.82,NPR,1.0,739.82,fuel,fuel,fuel_merchant,esewa,False,,False,True,clear,8,,2025-08-17T00:00:00
NPE_00091914,NPU_00071,2025-08-17,258.32,NPR,1.0,258.32,restaurants_cafes,restaurants_cafes,,khalti,False,,False,False,clear,1,,2025-08-17T00:00:00
NPE_00091915,NPU_00071,2025-08-17,1741.96,NPR,1.0,1741.96,clothing,clothing,clothing_merchant,cash,False,,False,False,missing,8,,2025-08-17T00:00:00
NPE_00091916,NPU_00072,2025-08-17,47.49,NPR,1.0,47.49,transport_public,transport_public,,debit_card,False,,False,True,clear,1,,2025-08-17T00:00:00
NPE_00091917,NPU_00073,2025-08-17,85.23,NPR,1.0,85.23,transport_public,transport_public,transport_public_merchant,cash,False,,False,True,missing,8,,2025-08-17T00:00:00
NPE_00091918,NPU_00074,2025-08-17,188.18,NPR,1.0,188.18,transport_public,transport_public,transport_public_merchant,esewa,False,,False,True,short,0,,2025-08-17T00:00:00
NPE_00091919,NPU_00074,2025-08-17,497.43,NPR,1.0,497.43,groceries,groceries,groceries_merchant,debit_card,False,,False,True,clear,1,,2025-08-17T00:00:00
NPE_00091920,NPU_00076,2025-08-17,-665.41,NPR,1.0,-665.41,utilities,utilities,utilities_merchant,cash,False,,False,True,clear,1,,2025-08-17T00:00:00
NPE_00091921,NPU_00078,2025-08-17,599.9,NPR,1.0,599.9,entertainment,entertainment,entertainment_merchant,khalti,False,,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091922,NPU_00079,2025-08-17,71.6,NPR,1.0,71.6,transport_public,transport_public,transport_public_merchant,esewa,False,,False,True,clear,24,,2025-08-17T00:00:00
NPE_00091923,NPU_00080,2025-08-17,891.53,NPR,1.0,891.53,restaurants_cafes,restaurants_cafes,,cash,False,,False,False,short,1,,2025-08-17T00:00:00
NPE_00091924,NPU_00013,2025-08-17,637.26,NPR,1.0,637.26,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,esewa,True,NPG_00005,False,False,clear,72,,2025-08-17T00:00:00
NPE_00091925,NPU_00017,2025-08-17,18537.44,NPR,1.0,18537.44,travel,travel,group_travel,debit_card,True,NPG_00008,False,False,clear,72,,2025-08-17T00:00:00
NPE_00091926,NPU_00012,2025-08-17,859.85,NPR,1.0,859.85,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,debit_card,True,NPG_00009,False,False,clear,72,,2025-08-17T00:00:00
NPE_00091927,NPU_00019,2025-08-17,3112.37,NPR,1.0,3112.37,groceries,groceries,group_groceries,khalti,True,NPG_00014,False,True,clear,72,,2025-08-17T00:00:00
NPE_00091928,NPU_00040,2025-08-17,3312.58,NPR,1.0,3312.58,groceries,groceries,group_groceries,debit_card,True,NPG_00023,False,True,clear,3,,2025-08-17T00:00:00
NPE_00091929,NPU_00078,2025-08-17,2282.58,NPR,1.0,2282.58,utilities,utilities,group_utilities,cash,True,NPG_00024,False,True,clear,0,,2025-08-17T00:00:00
NPE_00091930,NPU_00002,2025-08-17,4214.14,NPR,1.0,4214.14,restaurants_cafes,restaurants_cafes,group_restaurants_cafes,cash,True,NPG_00025,False,False,clear,0,,2025-08-17T00:00:00
NPE_00091931,NPU_00001,2025-08-18,699.25,NPR,1.0,699.25,subscriptions,subscriptions,subscriptions_provider,khalti,False,,True,False,clear,0,,2025-08-18T00:00:00
NPE_00091932,NPU_00002,2025-08-18,1117.68,NPR,1.0,1117.68,entertainment,entertainment,,khalti,False,,False,False,missing,8,,2025-08-18T00:00:00
NPE_00091933,NPU_00002,2025-08-18,395.92,NPR,1.0,395.92,transport_ride_hailing,transport_ride_hailing,transport_ride_hailing_merchant,cash,False,,False,False,short,1,,2025-08-18T00:00:00
