shared_expense_id,expense_id,group_id,paid_by_user_id,split_type,participant_count,settlement_status,days_to_settle
SHR_00079354,NPE_00079354,NPG_00015,NPU_00065,equal,5,settled,13
SHR_00079355,NPE_00079355,NPG_00017,NPU_00023,equal,7,settled,15
SHR_00079425,NPE_00079425,NPG_00002,NPU_00060,equal,8,settled,11
SHR_00079426,NPE_00079426,NPG_00004,NPU_00071,equal,8,settled,7
SHR_00079427,NPE_00079427,NPG_00016,NPU_00047,equal,4,settled,4
SHR_00079428,NPE_00079428,NPG_00017,NPU_00054,equal,7,settled,0
SHR_00079429,NPE_00079429,NPG_00019,NPU_00038,percentage,3,settled,5
SHR_00079430,NPE_00079430,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00079431,NPE_00079431,NPG_00030,NPU_00045,custom,8,settled,15
SHR_00079569,NPE_00079569,NPG_00001,NPU_00022,custom,3,settled,2
SHR_00079570,NPE_00079570,NPG_00009,NPU_00012,equal,2,settled,4
SHR_00079571,NPE_00079571,NPG_00016,NPU_00035,equal,4,settled,1
SHR_00079652,NPE_00079652,NPG_00004,NPU_00075,equal,8,settled,7
SHR_00079653,NPE_00079653,NPG_00005,NPU_00046,equal,4,settled,6
SHR_00079654,NPE_00079654,NPG_00015,NPU_00047,equal,5,settled,3
SHR_00079655,NPE_00079655,NPG_00020,NPU_00059,percentage,5,settled,3
SHR_00079656,NPE_00079656,NPG_00021,NPU_00019,equal,7,settled,5
SHR_00079743,NPE_00079743,NPG_00001,NPU_00022,custom,3,pending,25
SHR_00079744,NPE_00079744,NPG_00002,NPU_00005,equal,8,settled,10
SHR_00079745,NPE_00079745,NPG_00004,NPU_00056,equal,8,pending,23
SHR_00079746,NPE_00079746,NPG_00008,NPU_00060,equal,6,settled,15
SHR_00079747,NPE_00079747,NPG_00009,NPU_00028,equal,2,settled,13
SHR_00079748,NPE_00079748,NPG_00024,NPU_00078,equal,2,settled,8
SHR_00079749,NPE_00079749,NPG_00026,NPU_00052,equal,6,settled,13
SHR_00079750,NPE_00079750,NPG_00029,NPU_00058,equal,4,settled,7
SHR_00079832,NPE_00079832,NPG_00004,NPU_00064,equal,8,settled,5
SHR_00079833,NPE_00079833,NPG_00013,NPU_00066,custom,3,pending,25
SHR_00079834,NPE_00079834,NPG_00014,NPU_00028,equal,4,settled,4
SHR_00079835,NPE_00079835,NPG_00016,NPU_00035,equal,4,settled,3
SHR_00079836,NPE_00079836,NPG_00019,NPU_00059,percentage,3,settled,9
SHR_00079837,NPE_00079837,NPG_00023,NPU_00040,equal,3,settled,9
SHR_00079838,NPE_00079838,NPG_00024,NPU_00078,equal,2,settled,10
SHR_00079839,NPE_00079839,NPG_00025,NPU_00002,equal,10,settled,6
SHR_00079840,NPE_00079840,NPG_00028,NPU_00050,equal,4,settled,14
SHR_00079841,NPE_00079841,NPG_00029,NPU_00024,equal,4,settled,8
SHR_00079983,NPE_00079983,NPG_00001,NPU_00079,custom,3,settled,16
SHR_00079984,NPE_00079984,NPG_00003,NPU_00020,custom,3,settled,16
SHR_00079985,NPE_00079985,NPG_00006,NPU_00029,equal,4,settled,12
SHR_00079986,NPE_00079986,NPG_00008,NPU_00069,equal,6,settled,15
SHR_00079987,NPE_00079987,NPG_00010,NPU_00019,equal,2,settled,21
SHR_00079988,NPE_00079988,NPG_00016,NPU_00075,equal,4,settled,6
SHR_00079989,NPE_00079989,NPG_00017,NPU_00067,equal,7,settled,7
SHR_00079990,NPE_00079990,NPG_00026,NPU_00049,equal,6,settled,11
SHR_00079991,NPE_00079991,NPG_00028,NPU_00050,equal,4,pending,23
SHR_00079992,NPE_00079992,NPG_00029,NPU_00047,equal,4,settled,7
SHR_00079993,NPE_00079993,NPG_00030,NPU_00021,custom,8,settled,13
SHR_00080097,NPE_00080097,NPG_00002,NPU_00046,equal,8,settled,13
SHR_00080098,NPE_00080098,NPG_00007,NPU_00020,equal,10,settled,4
SHR_00080099,NPE_00080099,NPG_00009,NPU_00028,equal,2,settled,6
SHR_00080100,NPE_00080100,NPG_00010,NPU_00041,equal,2,settled,17
SHR_00080101,NPE_00080101,NPG_00012,NPU_00020,equal,3,settled,16
SHR_00080102,NPE_00080102,NPG_00013,NPU_00066,custom,3,settled,1
SHR_00080103,NPE_00080103,NPG_00015,NPU_00012,equal,5,settled,14
SHR_00080104,NPE_00080104,NPG_00016,NPU_00047,equal,4,settled,9
SHR_00080105,NPE_00080105,NPG_00017,NPU_00052,equal,7,settled,12
SHR_00080106,NPE_00080106,NPG_00019,NPU_00038,percentage,3,settled,18
SHR_00080107,NPE_00080107,NPG_00024,NPU_00078,equal,2,settled,17
SHR_00080183,NPE_00080183,NPG_00001,NPU_00079,custom,3,settled,17
SHR_00080184,NPE_00080184,NPG_00004,NPU_00075,equal,8,settled,2
SHR_00080185,NPE_00080185,NPG_00006,NPU_00047,equal,4,settled,21
SHR_00080186,NPE_00080186,NPG_00010,NPU_00019,equal,2,settled,3
SHR_00080187,NPE_00080187,NPG_00014,NPU_00028,equal,4,settled,6
SHR_00080188,NPE_00080188,NPG_00016,NPU_00075,equal,4,settled,10
SHR_00080189,NPE_00080189,NPG_00019,NPU_00038,percentage,3,settled,10
SHR_00080190,NPE_00080190,NPG_00021,NPU_00019,equal,7,settled,14
SHR_00080191,NPE_00080191,NPG_00023,NPU_00040,equal,3,pending,22
SHR_00080192,NPE_00080192,NPG_00026,NPU_00049,equal,6,settled,11
SHR_00080193,NPE_00080193,NPG_00028,NPU_00008,equal,4,settled,11
SHR_00080295,NPE_00080295,NPG_00004,NPU_00058,equal,8,settled,0
SHR_00080296,NPE_00080296,NPG_00007,NPU_00072,equal,10,settled,14
SHR_00080297,NPE_00080297,NPG_00009,NPU_00012,equal,2,settled,7
SHR_00080298,NPE_00080298,NPG_00010,NPU_00041,equal,2,settled,14
SHR_00080299,NPE_00080299,NPG_00013,NPU_00077,custom,3,settled,14
SHR_00080300,NPE_00080300,NPG_00014,NPU_00019,equal,4,settled,11
SHR_00080301,NPE_00080301,NPG_00026,NPU_00005,equal,6,settled,14
SHR_00080302,NPE_00080302,NPG_00028,NPU_00058,equal,4,settled,14
SHR_00080364,NPE_00080364,NPG_00002,NPU_00063,equal,8,settled,10
SHR_00080365,NPE_00080365,NPG_00008,NPU_00055,equal,6,settled,0
SHR_00080366,NPE_00080366,NPG_00009,NPU_00012,equal,2,settled,12
SHR_00080367,NPE_00080367,NPG_00013,NPU_00003,custom,3,settled,11
SHR_00080368,NPE_00080368,NPG_00015,NPU_00054,equal,5,settled,6
SHR_00080369,NPE_00080369,NPG_00018,NPU_00029,custom,4,settled,16
SHR_00080370,NPE_00080370,NPG_00021,NPU_00068,equal,7,pending,23
SHR_00080371,NPE_00080371,NPG_00026,NPU_00047,equal,6,settled,14
SHR_00080372,NPE_00080372,NPG_00030,NPU_00045,custom,8,pending,27
SHR_00080454,NPE_00080454,NPG_00002,NPU_00046,equal,8,settled,7
SHR_00080455,NPE_00080455,NPG_00004,NPU_00071,equal,8,settled,17
SHR_00080456,NPE_00080456,NPG_00005,NPU_00013,equal,4,settled,11
SHR_00080457,NPE_00080457,NPG_00009,NPU_00012,equal,2,settled,13
SHR_00080458,NPE_00080458,NPG_00013,NPU_00066,custom,3,settled,16
SHR_00080459,NPE_00080459,NPG_00019,NPU_00038,percentage,3,settled,11
SHR_00080460,NPE_00080460,NPG_00021,NPU_00019,equal,7,settled,11
SHR_00080461,NPE_00080461,NPG_00023,NPU_00040,equal,3,settled,13
SHR_00080462,NPE_00080462,NPG_00024,NPU_00058,equal,2,settled,14
SHR_00080463,NPE_00080463,NPG_00025,NPU_00044,equal,10,pending,23
SHR_00080578,NPE_00080578,NPG_00005,NPU_00013,equal,4,settled,8
SHR_00080579,NPE_00080579,NPG_00012,NPU_00020,equal,3,settled,16
SHR_00080580,NPE_00080580,NPG_00016,NPU_00035,equal,4,settled,5
SHR_00080581,NPE_00080581,NPG_00019,NPU_00059,percentage,3,settled,12
SHR_00080582,NPE_00080582,NPG_00021,NPU_00019,equal,7,settled,16
SHR_00080583,NPE_00080583,NPG_00029,NPU_00053,equal,4,settled,10
SHR_00080664,NPE_00080664,NPG_00002,NPU_00032,equal,8,settled,2
SHR_00080665,NPE_00080665,NPG_00008,NPU_00017,equal,6,settled,4
SHR_00080666,NPE_00080666,NPG_00013,NPU_00077,custom,3,settled,6
SHR_00080667,NPE_00080667,NPG_00015,NPU_00012,equal,5,settled,16
SHR_00080668,NPE_00080668,NPG_00017,NPU_00052,equal,7,settled,12
SHR_00080669,NPE_00080669,NPG_00019,NPU_00059,percentage,3,settled,7
SHR_00080670,NPE_00080670,NPG_00023,NPU_00058,equal,3,settled,6
SHR_00080671,NPE_00080671,NPG_00028,NPU_00008,equal,4,settled,4
SHR_00080759,NPE_00080759,NPG_00002,NPU_00067,equal,8,settled,8
SHR_00080760,NPE_00080760,NPG_00007,NPU_00020,equal,10,settled,10
SHR_00080761,NPE_00080761,NPG_00013,NPU_00077,custom,3,settled,12
SHR_00080762,NPE_00080762,NPG_00015,NPU_00065,equal,5,settled,2
SHR_00080763,NPE_00080763,NPG_00016,NPU_00073,equal,4,settled,10
SHR_00080764,NPE_00080764,NPG_00019,NPU_00021,percentage,3,settled,10
SHR_00080765,NPE_00080765,NPG_00028,NPU_00058,equal,4,settled,14
SHR_00080839,NPE_00080839,NPG_00009,NPU_00012,equal,2,settled,0
SHR_00080840,NPE_00080840,NPG_00019,NPU_00059,percentage,3,settled,2
SHR_00080841,NPE_00080841,NPG_00021,NPU_00008,equal,7,settled,1
SHR_00080842,NPE_00080842,NPG_00030,NPU_00074,custom,8,settled,21
SHR_00080910,NPE_00080910,NPG_00002,NPU_00060,equal,8,settled,8
SHR_00080911,NPE_00080911,NPG_00008,NPU_00051,equal,6,settled,15
SHR_00080912,NPE_00080912,NPG_00015,NPU_00047,equal,5,settled,5
SHR_00080913,NPE_00080913,NPG_00016,NPU_00073,equal,4,settled,6
SHR_00080914,NPE_00080914,NPG_00021,NPU_00032,equal,7,settled,5
SHR_00080915,NPE_00080915,NPG_00028,NPU_00058,equal,4,settled,7
SHR_00080916,NPE_00080916,NPG_00030,NPU_00060,custom,8,settled,8
SHR_00080998,NPE_00080998,NPG_00002,NPU_00054,equal,8,settled,18
SHR_00080999,NPE_00080999,NPG_00007,NPU_00067,equal,10,settled,16
SHR_00081000,NPE_00081000,NPG_00009,NPU_00012,equal,2,settled,11
SHR_00081001,NPE_00081001,NPG_00010,NPU_00041,equal,2,settled,2
SHR_00081002,NPE_00081002,NPG_00012,NPU_00070,equal,3,settled,2
SHR_00081003,NPE_00081003,NPG_00013,NPU_00077,custom,3,settled,2
SHR_00081004,NPE_00081004,NPG_00015,NPU_00012,equal,5,settled,10
SHR_00081005,NPE_00081005,NPG_00017,NPU_00054,equal,7,settled,7
SHR_00081006,NPE_00081006,NPG_00025,NPU_00018,equal,10,settled,11
SHR_00081007,NPE_00081007,NPG_00028,NPU_00027,equal,4,settled,6
SHR_00081073,NPE_00081073,NPG_00002,NPU_00054,equal,8,settled,7
SHR_00081074,NPE_00081074,NPG_00009,NPU_00028,equal,2,settled,0
SHR_00081075,NPE_00081075,NPG_00010,NPU_00041,equal,2,settled,4
SHR_00081076,NPE_00081076,NPG_00016,NPU_00075,equal,4,settled,1
SHR_00081077,NPE_00081077,NPG_00017,NPU_00023,equal,7,settled,10
SHR_00081138,NPE_00081138,NPG_00007,NPU_00072,equal,10,settled,14
SHR_00081139,NPE_00081139,NPG_00021,NPU_00008,equal,7,settled,8
SHR_00081140,NPE_00081140,NPG_00023,NPU_00001,equal,3,settled,10
SHR_00081141,NPE_00081141,NPG_00024,NPU_00058,equal,2,settled,0
SHR_00081142,NPE_00081142,NPG_00028,NPU_00027,equal,4,settled,6
SHR_00081241,NPE_00081241,NPG_00002,NPU_00072,equal,8,settled,5
SHR_00081242,NPE_00081242,NPG_00004,NPU_00071,equal,8,settled,8
SHR_00081243,NPE_00081243,NPG_00008,NPU_00017,equal,6,settled,1
SHR_00081244,NPE_00081244,NPG_00009,NPU_00028,equal,2,settled,7
SHR_00081245,NPE_00081245,NPG_00017,NPU_00003,equal,7,settled,3
SHR_00081246,NPE_00081246,NPG_00020,NPU_00040,percentage,5,settled,14
SHR_00081247,NPE_00081247,NPG_00023,NPU_00058,equal,3,settled,6
SHR_00081248,NPE_00081248,NPG_00026,NPU_00005,equal,6,settled,4
SHR_00081249,NPE_00081249,NPG_00030,NPU_00060,custom,8,settled,10
SHR_00081349,NPE_00081349,NPG_00013,NPU_00066,custom,3,settled,7
SHR_00081350,NPE_00081350,NPG_00014,NPU_00019,equal,4,settled,7
SHR_00081351,NPE_00081351,NPG_00019,NPU_00038,percentage,3,settled,1
SHR_00081352,NPE_00081352,NPG_00025,NPU_00002,equal,10,settled,8
SHR_00081415,NPE_00081415,NPG_00002,NPU_00063,equal,8,settled,7
SHR_00081416,NPE_00081416,NPG_00007,NPU_00055,equal,10,settled,0
SHR_00081417,NPE_00081417,NPG_00008,NPU_00060,equal,6,settled,8
SHR_00081418,NPE_00081418,NPG_00013,NPU_00077,custom,3,settled,16
SHR_00081419,NPE_00081419,NPG_00016,NPU_00073,equal,4,settled,0
SHR_00081420,NPE_00081420,NPG_00018,NPU_00029,custom,4,settled,12
SHR_00081421,NPE_00081421,NPG_00026,NPU_00049,equal,6,settled,4
SHR_00081422,NPE_00081422,NPG_00028,NPU_00058,equal,4,settled,4
SHR_00081519,NPE_00081519,NPG_00004,NPU_00059,equal,8,settled,11
SHR_00081520,NPE_00081520,NPG_00005,NPU_00066,equal,4,settled,8
SHR_00081521,NPE_00081521,NPG_00006,NPU_00047,equal,4,settled,8
SHR_00081522,NPE_00081522,NPG_00009,NPU_00012,equal,2,settled,5
SHR_00081523,NPE_00081523,NPG_00013,NPU_00077,custom,3,settled,14
SHR_00081524,NPE_00081524,NPG_00026,NPU_00049,equal,6,settled,6
SHR_00081612,NPE_00081612,NPG_00008,NPU_00017,equal,6,settled,13
SHR_00081613,NPE_00081613,NPG_00013,NPU_00077,custom,3,settled,5
SHR_00081614,NPE_00081614,NPG_00015,NPU_00071,equal,5,settled,0
SHR_00081711,NPE_00081711,NPG_00009,NPU_00028,equal,2,settled,8
SHR_00081712,NPE_00081712,NPG_00014,NPU_00028,equal,4,settled,3
SHR_00081713,NPE_00081713,NPG_00017,NPU_00054,equal,7,settled,17
SHR_00081714,NPE_00081714,NPG_00019,NPU_00038,percentage,3,settled,10
SHR_00081793,NPE_00081793,NPG_00006,NPU_00047,equal,4,settled,15
SHR_00081794,NPE_00081794,NPG_00010,NPU_00019,equal,2,settled,5
SHR_00081795,NPE_00081795,NPG_00016,NPU_00047,equal,4,settled,11
SHR_00081796,NPE_00081796,NPG_00025,NPU_00044,equal,10,settled,12
SHR_00081896,NPE_00081896,NPG_00005,NPU_00013,equal,4,settled,7
SHR_00081897,NPE_00081897,NPG_00008,NPU_00051,equal,6,settled,13
SHR_00081898,NPE_00081898,NPG_00010,NPU_00019,equal,2,settled,6
SHR_00081899,NPE_00081899,NPG_00019,NPU_00059,percentage,3,settled,13
SHR_00081900,NPE_00081900,NPG_00028,NPU_00058,equal,4,settled,14
SHR_00081901,NPE_00081901,NPG_00029,NPU_00058,equal,4,settled,3
SHR_00081997,NPE_00081997,NPG_00005,NPU_00026,equal,4,settled,8
SHR_00081998,NPE_00081998,NPG_00007,NPU_00072,equal,10,settled,0
SHR_00081999,NPE_00081999,NPG_00008,NPU_00051,equal,6,settled,8
SHR_00082000,NPE_00082000,NPG_00016,NPU_00047,equal,4,settled,5
SHR_00082001,NPE_00082001,NPG_00021,NPU_00021,equal,7,settled,7
SHR_00082002,NPE_00082002,NPG_00028,NPU_00008,equal,4,settled,12
SHR_00082135,NPE_00082135,NPG_00008,NPU_00055,equal,6,settled,0
SHR_00082136,NPE_00082136,NPG_00010,NPU_00019,equal,2,settled,9
SHR_00082137,NPE_00082137,NPG_00017,NPU_00003,equal,7,settled,7
SHR_00082138,NPE_00082138,NPG_00029,NPU_00024,equal,4,settled,3
SHR_00082205,NPE_00082205,NPG_00008,NPU_00028,equal,6,settled,2
SHR_00082206,NPE_00082206,NPG_00009,NPU_00012,equal,2,settled,15
SHR_00082207,NPE_00082207,NPG_00013,NPU_00077,custom,3,settled,4
SHR_00082208,NPE_00082208,NPG_00016,NPU_00075,equal,4,settled,8
SHR_00082209,NPE_00082209,NPG_00019,NPU_00038,percentage,3,settled,4
SHR_00082210,NPE_00082210,NPG_00021,NPU_00080,equal,7,settled,2
SHR_00082211,NPE_00082211,NPG_00023,NPU_00040,equal,3,settled,14
SHR_00082212,NPE_00082212,NPG_00024,NPU_00058,equal,2,settled,17
SHR_00082213,NPE_00082213,NPG_00030,NPU_00010,custom,8,settled,17
SHR_00082283,NPE_00082283,NPG_00006,NPU_00019,equal,4,settled,8
SHR_00082284,NPE_00082284,NPG_00008,NPU_00069,equal,6,settled,13
SHR_00082285,NPE_00082285,NPG_00014,NPU_00028,equal,4,settled,4
SHR_00082286,NPE_00082286,NPG_00017,NPU_00067,equal,7,settled,1
SHR_00082287,NPE_00082287,NPG_00024,NPU_00078,equal,2,settled,7
SHR_00082288,NPE_00082288,NPG_00028,NPU_00027,equal,4,settled,7
SHR_00082289,NPE_00082289,NPG_00030,NPU_00021,custom,8,settled,12
SHR_00082430,NPE_00082430,NPG_00006,NPU_00047,equal,4,settled,7
SHR_00082431,NPE_00082431,NPG_00010,NPU_00019,equal,2,settled,7
SHR_00082432,NPE_00082432,NPG_00016,NPU_00073,equal,4,settled,4
SHR_00082433,NPE_00082433,NPG_00019,NPU_00059,percentage,3,settled,6
SHR_00082434,NPE_00082434,NPG_00026,NPU_00049,equal,6,settled,4
SHR_00082508,NPE_00082508,NPG_00003,NPU_00020,custom,3,settled,9
SHR_00082509,NPE_00082509,NPG_00005,NPU_00066,equal,4,settled,4
SHR_00082510,NPE_00082510,NPG_00008,NPU_00060,equal,6,settled,12
SHR_00082511,NPE_00082511,NPG_00026,NPU_00005,equal,6,settled,5
SHR_00082512,NPE_00082512,NPG_00030,NPU_00028,custom,8,settled,2
SHR_00082597,NPE_00082597,NPG_00004,NPU_00075,equal,8,settled,0
SHR_00082598,NPE_00082598,NPG_00010,NPU_00019,equal,2,settled,6
SHR_00082599,NPE_00082599,NPG_00018,NPU_00002,custom,4,settled,11
SHR_00082600,NPE_00082600,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00082601,NPE_00082601,NPG_00025,NPU_00001,equal,10,settled,11
SHR_00082602,NPE_00082602,NPG_00028,NPU_00058,equal,4,settled,6
SHR_00082603,NPE_00082603,NPG_00029,NPU_00053,equal,4,settled,14
SHR_00082696,NPE_00082696,NPG_00002,NPU_00005,equal,8,settled,11
SHR_00082697,NPE_00082697,NPG_00009,NPU_00028,equal,2,settled,7
SHR_00082698,NPE_00082698,NPG_00011,NPU_00053,equal,6,settled,0
SHR_00082699,NPE_00082699,NPG_00012,NPU_00070,equal,3,settled,0
SHR_00082700,NPE_00082700,NPG_00013,NPU_00077,custom,3,settled,12
SHR_00082701,NPE_00082701,NPG_00014,NPU_00067,equal,4,settled,2
SHR_00082702,NPE_00082702,NPG_00026,NPU_00070,equal,6,settled,0
SHR_00082703,NPE_00082703,NPG_00029,NPU_00053,equal,4,settled,4
SHR_00082833,NPE_00082833,NPG_00007,NPU_00015,equal,10,settled,10
SHR_00082834,NPE_00082834,NPG_00019,NPU_00021,percentage,3,settled,9
SHR_00082835,NPE_00082835,NPG_00021,NPU_00007,equal,7,settled,9
SHR_00082836,NPE_00082836,NPG_00025,NPU_00044,equal,10,pending,23
SHR_00082915,NPE_00082915,NPG_00013,NPU_00077,custom,3,settled,14
SHR_00082916,NPE_00082916,NPG_00014,NPU_00007,equal,4,settled,11
SHR_00082917,NPE_00082917,NPG_00017,NPU_00003,equal,7,settled,13
SHR_00082918,NPE_00082918,NPG_00020,NPU_00052,percentage,5,settled,14
SHR_00082997,NPE_00082997,NPG_00014,NPU_00019,equal,4,settled,6
SHR_00082998,NPE_00082998,NPG_00016,NPU_00047,equal,4,settled,8
SHR_00082999,NPE_00082999,NPG_00021,NPU_00021,equal,7,settled,4
SHR_00083000,NPE_00083000,NPG_00024,NPU_00078,equal,2,settled,6
SHR_00083092,NPE_00083092,NPG_00002,NPU_00046,equal,8,settled,14
SHR_00083093,NPE_00083093,NPG_00006,NPU_00029,equal,4,settled,5
SHR_00083094,NPE_00083094,NPG_00018,NPU_00029,custom,4,settled,5
SHR_00083095,NPE_00083095,NPG_00019,NPU_00038,percentage,3,pending,28
SHR_00083096,NPE_00083096,NPG_00030,NPU_00043,custom,8,settled,6
SHR_00083176,NPE_00083176,NPG_00004,NPU_00059,equal,8,settled,6
SHR_00083177,NPE_00083177,NPG_00006,NPU_00054,equal,4,settled,11
SHR_00083178,NPE_00083178,NPG_00013,NPU_00003,custom,3,settled,5
SHR_00083179,NPE_00083179,NPG_00024,NPU_00078,equal,2,settled,0
SHR_00083180,NPE_00083180,NPG_00029,NPU_00047,equal,4,settled,6
SHR_00083268,NPE_00083268,NPG_00005,NPU_00066,equal,4,settled,15
SHR_00083269,NPE_00083269,NPG_00006,NPU_00047,equal,4,settled,3
SHR_00083270,NPE_00083270,NPG_00010,NPU_00019,equal,2,settled,7
SHR_00083271,NPE_00083271,NPG_00015,NPU_00047,equal,5,settled,10
SHR_00083272,NPE_00083272,NPG_00022,NPU_00049,equal,2,settled,7
SHR_00083273,NPE_00083273,NPG_00024,NPU_00058,equal,2,settled,3
SHR_00083409,NPE_00083409,NPG_00002,NPU_00072,equal,8,settled,4
SHR_00083410,NPE_00083410,NPG_00004,NPU_00073,equal,8,settled,16
SHR_00083411,NPE_00083411,NPG_00008,NPU_00055,equal,6,settled,6
SHR_00083412,NPE_00083412,NPG_00026,NPU_00070,equal,6,settled,2
SHR_00083413,NPE_00083413,NPG_00028,NPU_00027,equal,4,settled,8
SHR_00083414,NPE_00083414,NPG_00030,NPU_00045,custom,8,settled,0
SHR_00083502,NPE_00083502,NPG_00004,NPU_00064,equal,8,settled,6
SHR_00083503,NPE_00083503,NPG_00013,NPU_00003,custom,3,settled,3
SHR_00083504,NPE_00083504,NPG_00014,NPU_00028,equal,4,settled,14
SHR_00083505,NPE_00083505,NPG_00020,NPU_00020,percentage,5,settled,11
SHR_00083585,NPE_00083585,NPG_00001,NPU_00056,custom,3,settled,12
SHR_00083586,NPE_00083586,NPG_00006,NPU_00054,equal,4,settled,12
SHR_00083587,NPE_00083587,NPG_00010,NPU_00041,equal,2,settled,10
SHR_00083588,NPE_00083588,NPG_00013,NPU_00077,custom,3,settled,14
SHR_00083589,NPE_00083589,NPG_00015,NPU_00054,equal,5,settled,8
SHR_00083590,NPE_00083590,NPG_00019,NPU_00038,percentage,3,settled,10
SHR_00083591,NPE_00083591,NPG_00021,NPU_00021,equal,7,settled,5
SHR_00083592,NPE_00083592,NPG_00024,NPU_00058,equal,2,settled,5
SHR_00083593,NPE_00083593,NPG_00027,NPU_00062,custom,3,settled,11
SHR_00083666,NPE_00083666,NPG_00005,NPU_00046,equal,4,settled,9
SHR_00083667,NPE_00083667,NPG_00016,NPU_00075,equal,4,settled,4
SHR_00083668,NPE_00083668,NPG_00018,NPU_00029,custom,4,settled,0
SHR_00083669,NPE_00083669,NPG_00020,NPU_00040,percentage,5,settled,13
SHR_00083670,NPE_00083670,NPG_00022,NPU_00049,equal,2,settled,0
SHR_00083671,NPE_00083671,NPG_00023,NPU_00058,equal,3,settled,2
SHR_00083672,NPE_00083672,NPG_00029,NPU_00053,equal,4,settled,6
SHR_00083747,NPE_00083747,NPG_00004,NPU_00073,equal,8,settled,11
SHR_00083748,NPE_00083748,NPG_00013,NPU_00003,custom,3,settled,15
SHR_00083749,NPE_00083749,NPG_00016,NPU_00073,equal,4,settled,0
SHR_00083750,NPE_00083750,NPG_00019,NPU_00021,percentage,3,settled,20
SHR_00083751,NPE_00083751,NPG_00021,NPU_00019,equal,7,settled,11
SHR_00083836,NPE_00083836,NPG_00010,NPU_00041,equal,2,settled,7
SHR_00083837,NPE_00083837,NPG_00011,NPU_00059,equal,6,settled,7
SHR_00083838,NPE_00083838,NPG_00014,NPU_00067,equal,4,settled,13
SHR_00083839,NPE_00083839,NPG_00016,NPU_00073,equal,4,settled,0
SHR_00083840,NPE_00083840,NPG_00021,NPU_00068,equal,7,settled,0
SHR_00083933,NPE_00083933,NPG_00004,NPU_00001,equal,8,settled,17
SHR_00083934,NPE_00083934,NPG_00009,NPU_00028,equal,2,settled,2
SHR_00083935,NPE_00083935,NPG_00010,NPU_00019,equal,2,settled,7
SHR_00083936,NPE_00083936,NPG_00014,NPU_00028,equal,4,settled,14
SHR_00083937,NPE_00083937,NPG_00015,NPU_00047,equal,5,settled,10
SHR_00083938,NPE_00083938,NPG_00016,NPU_00047,equal,4,settled,5
SHR_00083939,NPE_00083939,NPG_00017,NPU_00023,equal,7,settled,8
SHR_00083940,NPE_00083940,NPG_00019,NPU_00059,percentage,3,settled,5
SHR_00083941,NPE_00083941,NPG_00021,NPU_00080,equal,7,settled,6
SHR_00083942,NPE_00083942,NPG_00028,NPU_00058,equal,4,settled,6
SHR_00084029,NPE_00084029,NPG_00008,NPU_00051,equal,6,settled,8
SHR_00084030,NPE_00084030,NPG_00014,NPU_00019,equal,4,settled,3
SHR_00084031,NPE_00084031,NPG_00015,NPU_00071,equal,5,settled,8
SHR_00084032,NPE_00084032,NPG_00016,NPU_00075,equal,4,settled,10
SHR_00084033,NPE_00084033,NPG_00021,NPU_00007,equal,7,settled,18
SHR_00084034,NPE_00084034,NPG_00023,NPU_00001,equal,3,settled,8
SHR_00084035,NPE_00084035,NPG_00024,NPU_00058,equal,2,settled,0
SHR_00084119,NPE_00084119,NPG_00010,NPU_00041,equal,2,settled,0
SHR_00084120,NPE_00084120,NPG_00013,NPU_00077,custom,3,settled,4
SHR_00084121,NPE_00084121,NPG_00014,NPU_00007,equal,4,settled,7
SHR_00084122,NPE_00084122,NPG_00026,NPU_00047,equal,6,settled,5
SHR_00084123,NPE_00084123,NPG_00030,NPU_00028,custom,8,settled,3
SHR_00084195,NPE_00084195,NPG_00008,NPU_00051,equal,6,settled,16
SHR_00084196,NPE_00084196,NPG_00009,NPU_00012,equal,2,settled,0
SHR_00084197,NPE_00084197,NPG_00027,NPU_00005,custom,3,settled,9
SHR_00084281,NPE_00084281,NPG_00008,NPU_00069,equal,6,settled,7
SHR_00084282,NPE_00084282,NPG_00010,NPU_00041,equal,2,settled,8
SHR_00084283,NPE_00084283,NPG_00013,NPU_00077,custom,3,settled,4
SHR_00084350,NPE_00084350,NPG_00023,NPU_00001,equal,3,settled,12
SHR_00084351,NPE_00084351,NPG_00028,NPU_00027,equal,4,settled,2
SHR_00084429,NPE_00084429,NPG_00003,NPU_00020,custom,3,settled,6
SHR_00084430,NPE_00084430,NPG_00009,NPU_00012,equal,2,settled,4
SHR_00084431,NPE_00084431,NPG_00010,NPU_00041,equal,2,settled,8
SHR_00084432,NPE_00084432,NPG_00012,NPU_00070,equal,3,settled,2
SHR_00084433,NPE_00084433,NPG_00016,NPU_00047,equal,4,settled,7
SHR_00084434,NPE_00084434,NPG_00025,NPU_00001,equal,10,settled,14
SHR_00084435,NPE_00084435,NPG_00026,NPU_00051,equal,6,settled,7
SHR_00084436,NPE_00084436,NPG_00028,NPU_00027,equal,4,settled,5
SHR_00084437,NPE_00084437,NPG_00030,NPU_00074,custom,8,settled,11
SHR_00084523,NPE_00084523,NPG_00002,NPU_00072,equal,8,settled,4
SHR_00084524,NPE_00084524,NPG_00013,NPU_00003,custom,3,settled,8
SHR_00084525,NPE_00084525,NPG_00018,NPU_00075,custom,4,settled,13
