shared_expense_id,expense_id,group_id,paid_by_user_id,split_type,participant_count,settlement_status,days_to_settle
SHR_00324206,NPE_00324206,NPG_00019,NPU_00288,equal,4,settled,8
SHR_00324207,NPE_00324207,NPG_00020,NPU_00089,custom,5,settled,17
SHR_00324208,NPE_00324208,NPG_00029,NPU_00165,percentage,2,settled,5
SHR_00324209,NPE_00324209,NPG_00037,NPU_00195,percentage,3,settled,13
SHR_00324210,NPE_00324210,NPG_00046,NPU_00253,percentage,4,settled,7
SHR_00324211,NPE_00324211,NPG_00056,NPU_00064,equal,3,settled,12
SHR_00324212,NPE_00324212,NPG_00058,NPU_00279,custom,6,settled,7
SHR_00324213,NPE_00324213,NPG_00063,NPU_00209,equal,3,settled,5
SHR_00324214,NPE_00324214,NPG_00066,NPU_00016,equal,5,settled,5
SHR_00324215,NPE_00324215,NPG_00067,NPU_00111,equal,6,settled,8
SHR_00324216,NPE_00324216,NPG_00069,NPU_00149,equal,3,settled,10
SHR_00324217,NPE_00324217,NPG_00078,NPU_00298,equal,3,settled,13
SHR_00324218,NPE_00324218,NPG_00080,NPU_00046,equal,4,settled,9
SHR_00324219,NPE_00324219,NPG_00081,NPU_00215,custom,2,settled,15
SHR_00324220,NPE_00324220,NPG_00083,NPU_00001,equal,4,settled,9
SHR_00324221,NPE_00324221,NPG_00090,NPU_00123,equal,4,settled,2
SHR_00324222,NPE_00324222,NPG_00098,NPU_00048,equal,3,settled,2
SHR_00324223,NPE_00324223,NPG_00099,NPU_00281,equal,4,settled,6
SHR_00324224,NPE_00324224,NPG_00104,NPU_00022,equal,6,settled,4
SHR_00324225,NPE_00324225,NPG_00106,NPU_00245,equal,3,settled,6
SHR_00324226,NPE_00324226,NPG_00109,NPU_00038,equal,2,settled,3
SHR_00324227,NPE_00324227,NPG_00113,NPU_00282,custom,7,settled,11
SHR_00324228,NPE_00324228,NPG_00118,NPU_00087,equal,9,settled,18
SHR_00324499,NPE_00324499,NPG_00004,NPU_00046,equal,9,settled,9
SHR_00324500,NPE_00324500,NPG_00009,NPU_00201,equal,4,settled,4
SHR_00324501,NPE_00324501,NPG_00016,NPU_00280,custom,4,settled,3
SHR_00324502,NPE_00324502,NPG_00019,NPU_00288,equal,4,settled,1
SHR_00324503,NPE_00324503,NPG_00027,NPU_00024,equal,7,settled,15
SHR_00324504,NPE_00324504,NPG_00030,NPU_00141,custom,4,settled,10
SHR_00324505,NPE_00324505,NPG_00041,NPU_00144,equal,3,settled,11
SHR_00324506,NPE_00324506,NPG_00047,NPU_00033,equal,6,settled,3
SHR_00324507,NPE_00324507,NPG_00049,NPU_00187,custom,8,settled,21
SHR_00324508,NPE_00324508,NPG_00051,NPU_00115,equal,4,settled,6
SHR_00324509,NPE_00324509,NPG_00058,NPU_00279,custom,6,settled,12
SHR_00324510,NPE_00324510,NPG_00067,NPU_00259,equal,6,settled,1
SHR_00324511,NPE_00324511,NPG_00068,NPU_00003,custom,7,settled,7
SHR_00324512,NPE_00324512,NPG_00080,NPU_00121,equal,4,settled,1
SHR_00324513,NPE_00324513,NPG_00087,NPU_00111,equal,5,settled,6
SHR_00324514,NPE_00324514,NPG_00099,NPU_00087,equal,4,settled,9
SHR_00324515,NPE_00324515,NPG_00102,NPU_00185,equal,2,settled,3
SHR_00324516,NPE_00324516,NPG_00103,NPU_00148,equal,4,settled,18
SHR_00324517,NPE_00324517,NPG_00104,NPU_00115,equal,6,settled,13
SHR_00324518,NPE_00324518,NPG_00106,NPU_00083,equal,3,settled,9
SHR_00324519,NPE_00324519,NPG_00109,NPU_00038,equal,2,settled,6
SHR_00324520,NPE_00324520,NPG_00113,NPU_00060,custom,7,settled,15
SHR_00324521,NPE_00324521,NPG_00114,NPU_00208,equal,3,settled,6
SHR_00325113,NPE_00325113,NPG_00009,NPU_00283,equal,4,settled,11
SHR_00325114,NPE_00325114,NPG_00010,NPU_00038,percentage,10,settled,16
SHR_00325115,NPE_00325115,NPG_00014,NPU_00035,equal,3,settled,4
SHR_00325116,NPE_00325116,NPG_00016,NPU_00022,custom,4,settled,7
SHR_00325117,NPE_00325117,NPG_00022,NPU_00198,equal,4,settled,8
SHR_00325118,NPE_00325118,NPG_00026,NPU_00169,equal,7,settled,12
SHR_00325119,NPE_00325119,NPG_00041,NPU_00125,equal,3,settled,8
SHR_00325120,NPE_00325120,NPG_00062,NPU_00299,custom,3,settled,7
SHR_00325121,NPE_00325121,NPG_00064,NPU_00222,custom,2,settled,17
SHR_00325122,NPE_00325122,NPG_00067,NPU_00259,equal,6,settled,12
SHR_00325123,NPE_00325123,NPG_00072,NPU_00225,custom,8,settled,14
SHR_00325124,NPE_00325124,NPG_00074,NPU_00010,equal,7,settled,7
SHR_00325125,NPE_00325125,NPG_00088,NPU_00166,equal,6,settled,7
SHR_00325126,NPE_00325126,NPG_00089,NPU_00142,custom,6,settled,7
SHR_00325127,NPE_00325127,NPG_00091,NPU_00218,equal,3,settled,0
SHR_00325128,NPE_00325128,NPG_00093,NPU_00229,equal,6,settled,7
SHR_00325129,NPE_00325129,NPG_00099,NPU_00281,equal,4,settled,1
SHR_00325130,NPE_00325130,NPG_00100,NPU_00195,percentage,2,settled,10
SHR_00325131,NPE_00325131,NPG_00108,NPU_00009,equal,6,settled,1
SHR_00325476,NPE_00325476,NPG_00002,NPU_00067,equal,2,settled,10
SHR_00325477,NPE_00325477,NPG_00007,NPU_00107,equal,3,settled,0
SHR_00325478,NPE_00325478,NPG_00013,NPU_00268,equal,4,settled,10
SHR_00325479,NPE_00325479,NPG_00016,NPU_00022,custom,4,settled,6
SHR_00325480,NPE_00325480,NPG_00017,NPU_00031,equal,4,settled,5
SHR_00325481,NPE_00325481,NPG_00021,NPU_00295,equal,5,settled,4
SHR_00325482,NPE_00325482,NPG_00043,NPU_00188,equal,7,settled,5
SHR_00325483,NPE_00325483,NPG_00060,NPU_00208,equal,7,settled,2
SHR_00325484,NPE_00325484,NPG_00070,NPU_00009,equal,4,settled,16
SHR_00325485,NPE_00325485,NPG_00072,NPU_00191,custom,8,settled,8
SHR_00325486,NPE_00325486,NPG_00074,NPU_00271,equal,7,settled,13
SHR_00325487,NPE_00325487,NPG_00078,NPU_00157,equal,3,settled,9
SHR_00325488,NPE_00325488,NPG_00082,NPU_00187,equal,7,settled,19
SHR_00325489,NPE_00325489,NPG_00083,NPU_00291,equal,4,settled,9
SHR_00325490,NPE_00325490,NPG_00089,NPU_00096,custom,6,settled,7
SHR_00325491,NPE_00325491,NPG_00092,NPU_00149,equal,7,settled,6
SHR_00325492,NPE_00325492,NPG_00094,NPU_00251,percentage,8,settled,16
SHR_00325493,NPE_00325493,NPG_00095,NPU_00041,equal,8,settled,1
SHR_00325494,NPE_00325494,NPG_00109,NPU_00004,equal,2,settled,3
SHR_00325495,NPE_00325495,NPG_00112,NPU_00111,equal,8,settled,10
SHR_00325496,NPE_00325496,NPG_00115,NPU_00152,equal,8,settled,4
SHR_00325758,NPE_00325758,NPG_00001,NPU_00215,equal,4,settled,0
SHR_00325759,NPE_00325759,NPG_00002,NPU_00067,equal,2,settled,10
SHR_00325760,NPE_00325760,NPG_00010,NPU_00247,percentage,10,settled,14
SHR_00325761,NPE_00325761,NPG_00014,NPU_00035,equal,3,settled,4
SHR_00325762,NPE_00325762,NPG_00015,NPU_00205,percentage,6,settled,2
SHR_00325763,NPE_00325763,NPG_00018,NPU_00014,equal,7,settled,10
SHR_00325764,NPE_00325764,NPG_00022,NPU_00198,equal,4,settled,11
SHR_00325765,NPE_00325765,NPG_00046,NPU_00108,percentage,4,settled,5
SHR_00325766,NPE_00325766,NPG_00055,NPU_00279,equal,2,settled,0
SHR_00325767,NPE_00325767,NPG_00061,NPU_00295,equal,7,settled,5
SHR_00325768,NPE_00325768,NPG_00063,NPU_00241,equal,3,settled,12
SHR_00325769,NPE_00325769,NPG_00066,NPU_00019,equal,5,settled,8
SHR_00325770,NPE_00325770,NPG_00075,NPU_00259,equal,10,settled,2
SHR_00325771,NPE_00325771,NPG_00082,NPU_00211,equal,7,settled,6
SHR_00325772,NPE_00325772,NPG_00084,NPU_00142,equal,8,settled,8
SHR_00325773,NPE_00325773,NPG_00099,NPU_00087,equal,4,settled,11
SHR_00325774,NPE_00325774,NPG_00102,NPU_00274,equal,2,settled,0
SHR_00325775,NPE_00325775,NPG_00105,NPU_00268,equal,6,settled,8
SHR_00325776,NPE_00325776,NPG_00109,NPU_00004,equal,2,settled,9
SHR_00326147,NPE_00326147,NPG_00022,NPU_00211,equal,4,settled,16
SHR_00326148,NPE_00326148,NPG_00028,NPU_00075,equal,5,settled,3
SHR_00326149,NPE_00326149,NPG_00042,NPU_00111,equal,9,settled,16
SHR_00326150,NPE_00326150,NPG_00060,NPU_00157,equal,7,settled,5
SHR_00326151,NPE_00326151,NPG_00066,NPU_00016,equal,5,settled,19
SHR_00326152,NPE_00326152,NPG_00072,NPU_00127,custom,8,settled,16
SHR_00326153,NPE_00326153,NPG_00075,NPU_00179,equal,10,settled,9
SHR_00326154,NPE_00326154,NPG_00080,NPU_00234,equal,4,settled,11
SHR_00326155,NPE_00326155,NPG_00088,NPU_00096,equal,6,settled,14
SHR_00326156,NPE_00326156,NPG_00093,NPU_00229,equal,6,settled,5
SHR_00326157,NPE_00326157,NPG_00095,NPU_00029,equal,8,settled,12
SHR_00326158,NPE_00326158,NPG_00106,NPU_00245,equal,3,settled,3
SHR_00326159,NPE_00326159,NPG_00109,NPU_00038,equal,2,settled,7
SHR_00326160,NPE_00326160,NPG_00111,NPU_00296,equal,3,settled,5
SHR_00326161,NPE_00326161,NPG_00113,NPU_00109,custom,7,settled,8
SHR_00326162,NPE_00326162,NPG_00119,NPU_00009,equal,2,settled,8
SHR_00326448,NPE_00326448,NPG_00003,NPU_00007,equal,10,settled,10
SHR_00326449,NPE_00326449,NPG_00006,NPU_00222,equal,6,settled,4
SHR_00326450,NPE_00326450,NPG_00007,NPU_00017,equal,3,settled,8
SHR_00326451,NPE_00326451,NPG_00015,NPU_00169,percentage,6,settled,0
SHR_00326452,NPE_00326452,NPG_00021,NPU_00295,equal,5,settled,8
SHR_00326453,NPE_00326453,NPG_00026,NPU_00169,equal,7,settled,9
SHR_00326454,NPE_00326454,NPG_00037,NPU_00022,percentage,3,settled,6
SHR_00326455,NPE_00326455,NPG_00038,NPU_00211,custom,12,settled,9
SHR_00326456,NPE_00326456,NPG_00040,NPU_00263,equal,4,settled,4
SHR_00326457,NPE_00326457,NPG_00044,NPU_00012,equal,7,settled,11
SHR_00326458,NPE_00326458,NPG_00046,NPU_00108,percentage,4,settled,14
SHR_00326459,NPE_00326459,NPG_00047,NPU_00131,equal,6,settled,0
SHR_00326460,NPE_00326460,NPG_00066,NPU_00019,equal,5,settled,6
SHR_00326461,NPE_00326461,NPG_00072,NPU_00127,custom,8,settled,14
SHR_00326462,NPE_00326462,NPG_00077,NPU_00050,equal,7,settled,5
SHR_00326463,NPE_00326463,NPG_00083,NPU_00240,equal,4,settled,9
SHR_00326464,NPE_00326464,NPG_00084,NPU_00142,equal,8,settled,3
SHR_00326465,NPE_00326465,NPG_00087,NPU_00158,equal,5,settled,6
SHR_00326466,NPE_00326466,NPG_00095,NPU_00029,equal,8,settled,0
SHR_00326467,NPE_00326467,NPG_00096,NPU_00227,custom,3,settled,12
SHR_00326468,NPE_00326468,NPG_00112,NPU_00062,equal,8,settled,14
SHR_00326469,NPE_00326469,NPG_00116,NPU_00280,percentage,3,settled,8
SHR_00326767,NPE_00326767,NPG_00013,NPU_00087,equal,4,settled,3
SHR_00326768,NPE_00326768,NPG_00017,NPU_00075,equal,4,settled,5
SHR_00326769,NPE_00326769,NPG_00019,NPU_00283,equal,4,settled,5
SHR_00326770,NPE_00326770,NPG_00021,NPU_00018,equal,5,settled,3
SHR_00326771,NPE_00326771,NPG_00022,NPU_00198,equal,4,settled,0
SHR_00326772,NPE_00326772,NPG_00028,NPU_00075,equal,5,settled,6
SHR_00326773,NPE_00326773,NPG_00032,NPU_00013,equal,6,settled,3
SHR_00326774,NPE_00326774,NPG_00035,NPU_00239,equal,4,settled,5
SHR_00326775,NPE_00326775,NPG_00047,NPU_00018,equal,6,settled,7
SHR_00326776,NPE_00326776,NPG_00052,NPU_00066,equal,3,settled,6
SHR_00326777,NPE_00326777,NPG_00064,NPU_00222,custom,2,settled,9
SHR_00326778,NPE_00326778,NPG_00079,NPU_00238,equal,4,settled,11
SHR_00326779,NPE_00326779,NPG_00080,NPU_00262,equal,4,settled,1
SHR_00326780,NPE_00326780,NPG_00081,NPU_00215,custom,2,settled,8
SHR_00326781,NPE_00326781,NPG_00082,NPU_00267,equal,7,settled,13
SHR_00326782,NPE_00326782,NPG_00083,NPU_00010,equal,4,settled,11
SHR_00326783,NPE_00326783,NPG_00090,NPU_00289,equal,4,settled,0
SHR_00326784,NPE_00326784,NPG_00105,NPU_00063,equal,6,settled,6
SHR_00327229,NPE_00327229,NPG_00001,NPU_00027,equal,4,settled,1
SHR_00327230,NPE_00327230,NPG_00012,NPU_00145,equal,6,settled,11
SHR_00327231,NPE_00327231,NPG_00015,NPU_00138,percentage,6,settled,12
SHR_00327232,NPE_00327232,NPG_00020,NPU_00089,custom,5,settled,6
SHR_00327233,NPE_00327233,NPG_00025,NPU_00030,equal,5,settled,7
SHR_00327234,NPE_00327234,NPG_00034,NPU_00216,percentage,2,settled,13
SHR_00327235,NPE_00327235,NPG_00037,NPU_00195,percentage,3,settled,6
SHR_00327236,NPE_00327236,NPG_00043,NPU_00159,equal,7,settled,6
SHR_00327237,NPE_00327237,NPG_00051,NPU_00115,equal,4,settled,0
SHR_00327238,NPE_00327238,NPG_00082,NPU_00141,equal,7,settled,2
SHR_00327239,NPE_00327239,NPG_00092,NPU_00195,equal,7,settled,2
SHR_00327240,NPE_00327240,NPG_00099,NPU_00080,equal,4,settled,0
SHR_00327241,NPE_00327241,NPG_00105,NPU_00207,equal,6,settled,5
SHR_00327242,NPE_00327242,NPG_00106,NPU_00083,equal,3,settled,9
SHR_00327243,NPE_00327243,NPG_00111,NPU_00257,equal,3,settled,5
SHR_00327244,NPE_00327244,NPG_00112,NPU_00268,equal,8,settled,18
SHR_00327245,NPE_00327245,NPG_00115,NPU_00093,equal,8,settled,11
SHR_00327602,NPE_00327602,NPG_00006,NPU_00167,equal,6,settled,13
SHR_00327603,NPE_00327603,NPG_00010,NPU_00247,percentage,10,settled,18
SHR_00327604,NPE_00327604,NPG_00011,NPU_00127,custom,4,settled,17
SHR_00327605,NPE_00327605,NPG_00013,NPU_00280,equal,4,settled,8
SHR_00327606,NPE_00327606,NPG_00017,NPU_00274,equal,4,settled,3
SHR_00327607,NPE_00327607,NPG_00018,NPU_00179,equal,7,settled,5
SHR_00327608,NPE_00327608,NPG_00021,NPU_00018,equal,5,settled,10
SHR_00327609,NPE_00327609,NPG_00022,NPU_00211,equal,4,settled,8
SHR_00327610,NPE_00327610,NPG_00032,NPU_00013,equal,6,settled,12
SHR_00327611,NPE_00327611,NPG_00034,NPU_00112,percentage,2,settled,4
SHR_00327612,NPE_00327612,NPG_00037,NPU_00134,percentage,3,settled,15
SHR_00327613,NPE_00327613,NPG_00042,NPU_00034,equal,9,settled,12
SHR_00327614,NPE_00327614,NPG_00043,NPU_00188,equal,7,settled,17
SHR_00327615,NPE_00327615,NPG_00053,NPU_00181,equal,10,settled,3
SHR_00327616,NPE_00327616,NPG_00061,NPU_00220,equal,7,settled,14
SHR_00327617,NPE_00327617,NPG_00063,NPU_00209,equal,3,settled,6
SHR_00327618,NPE_00327618,NPG_00065,NPU_00185,equal,5,settled,10
SHR_00327619,NPE_00327619,NPG_00067,NPU_00112,equal,6,settled,0
SHR_00327620,NPE_00327620,NPG_00073,NPU_00178,equal,7,settled,3
SHR_00327621,NPE_00327621,NPG_00079,NPU_00150,equal,4,settled,7
SHR_00327622,NPE_00327622,NPG_00088,NPU_00096,equal,6,settled,11
SHR_00327623,NPE_00327623,NPG_00094,NPU_00081,percentage,8,settled,5
SHR_00327624,NPE_00327624,NPG_00095,NPU_00156,equal,8,settled,0
SHR_00327625,NPE_00327625,NPG_00096,NPU_00227,custom,3,settled,13
SHR_00327626,NPE_00327626,NPG_00106,NPU_00245,equal,3,settled,8
SHR_00327956,NPE_00327956,NPG_00001,NPU_00034,equal,4,settled,1
SHR_00327957,NPE_00327957,NPG_00012,NPU_00221,equal,6,settled,5
SHR_00327958,NPE_00327958,NPG_00014,NPU_00221,equal,3,settled,0
SHR_00327959,NPE_00327959,NPG_00017,NPU_00075,equal,4,settled,17
SHR_00327960,NPE_00327960,NPG_00020,NPU_00042,custom,5,settled,18
SHR_00327961,NPE_00327961,NPG_00022,NPU_00169,equal,4,settled,7
SHR_00327962,NPE_00327962,NPG_00028,NPU_00130,equal,5,settled,6
SHR_00327963,NPE_00327963,NPG_00035,NPU_00280,equal,4,settled,2
SHR_00327964,NPE_00327964,NPG_00036,NPU_00244,equal,4,settled,16
SHR_00327965,NPE_00327965,NPG_00037,NPU_00022,percentage,3,settled,13
SHR_00327966,NPE_00327966,NPG_00042,NPU_00285,equal,9,settled,7
SHR_00327967,NPE_00327967,NPG_00043,NPU_00262,equal,7,settled,7
SHR_00327968,NPE_00327968,NPG_00044,NPU_00075,equal,7,settled,11
SHR_00327969,NPE_00327969,NPG_00045,NPU_00091,percentage,4,settled,14
SHR_00327970,NPE_00327970,NPG_00046,NPU_00108,percentage,4,settled,16
SHR_00327971,NPE_00327971,NPG_00048,NPU_00102,equal,2,settled,4
SHR_00327972,NPE_00327972,NPG_00051,NPU_00090,equal,4,settled,4
SHR_00327973,NPE_00327973,NPG_00052,NPU_00064,equal,3,settled,0
SHR_00327974,NPE_00327974,NPG_00055,NPU_00264,equal,2,settled,5
SHR_00327975,NPE_00327975,NPG_00058,NPU_00148,custom,6,settled,12
SHR_00327976,NPE_00327976,NPG_00060,NPU_00157,equal,7,settled,7
SHR_00327977,NPE_00327977,NPG_00065,NPU_00008,equal,5,settled,6
SHR_00327978,NPE_00327978,NPG_00066,NPU_00243,equal,5,settled,0
SHR_00327979,NPE_00327979,NPG_00074,NPU_00235,equal,7,settled,8
SHR_00327980,NPE_00327980,NPG_00078,NPU_00285,equal,3,settled,13
SHR_00327981,NPE_00327981,NPG_00080,NPU_00234,equal,4,settled,2
SHR_00327982,NPE_00327982,NPG_00090,NPU_00123,equal,4,settled,6
SHR_00327983,NPE_00327983,NPG_00092,NPU_00245,equal,7,settled,0
SHR_00327984,NPE_00327984,NPG_00095,NPU_00029,equal,8,settled,5
SHR_00327985,NPE_00327985,NPG_00100,NPU_00013,percentage,2,settled,10
SHR_00327986,NPE_00327986,NPG_00106,NPU_00083,equal,3,settled,11
SHR_00327987,NPE_00327987,NPG_00109,NPU_00038,equal,2,settled,3
SHR_00327988,NPE_00327988,NPG_00110,NPU_00043,equal,3,settled,5
SHR_00328261,NPE_00328261,NPG_00009,NPU_00201,equal,4,settled,5
SHR_00328262,NPE_00328262,NPG_00014,NPU_00093,equal,3,settled,18
SHR_00328263,NPE_00328263,NPG_00038,NPU_00252,custom,12,settled,13
SHR_00328264,NPE_00328264,NPG_00046,NPU_00108,percentage,4,settled,10
SHR_00328265,NPE_00328265,NPG_00048,NPU_00283,equal,2,settled,1
SHR_00328266,NPE_00328266,NPG_00051,NPU_00096,equal,4,settled,6
SHR_00328267,NPE_00328267,NPG_00055,NPU_00264,equal,2,settled,0
SHR_00328268,NPE_00328268,NPG_00067,NPU_00110,equal,6,settled,3
SHR_00328269,NPE_00328269,NPG_00068,NPU_00006,custom,7,settled,15
SHR_00328270,NPE_00328270,NPG_00083,NPU_00001,equal,4,settled,3
SHR_00328271,NPE_00328271,NPG_00086,NPU_00013,equal,4,settled,6
SHR_00328272,NPE_00328272,NPG_00087,NPU_00122,equal,5,settled,10
SHR_00328273,NPE_00328273,NPG_00092,NPU_00092,equal,7,settled,4
SHR_00328274,NPE_00328274,NPG_00098,NPU_00048,equal,3,settled,9
SHR_00328275,NPE_00328275,NPG_00105,NPU_00054,equal,6,settled,7
SHR_00328276,NPE_00328276,NPG_00115,NPU_00129,equal,8,settled,9
SHR_00328550,NPE_00328550,NPG_00001,NPU_00215,equal,4,settled,16
SHR_00328551,NPE_00328551,NPG_00002,NPU_00160,equal,2,settled,1
SHR_00328552,NPE_00328552,NPG_00014,NPU_00035,equal,3,settled,8
SHR_00328553,NPE_00328553,NPG_00015,NPU_00201,percentage,6,settled,10
SHR_00328554,NPE_00328554,NPG_00019,NPU_00107,equal,4,settled,0
SHR_00328555,NPE_00328555,NPG_00022,NPU_00198,equal,4,settled,0
SHR_00328556,NPE_00328556,NPG_00037,NPU_00022,percentage,3,settled,11
SHR_00328557,NPE_00328557,NPG_00041,NPU_00125,equal,3,settled,3
SHR_00328558,NPE_00328558,NPG_00044,NPU_00045,equal,7,settled,4
SHR_00328559,NPE_00328559,NPG_00046,NPU_00252,percentage,4,settled,21
SHR_00328560,NPE_00328560,NPG_00055,NPU_00279,equal,2,settled,11
SHR_00328561,NPE_00328561,NPG_00058,NPU_00055,custom,6,settled,6
SHR_00328562,NPE_00328562,NPG_00061,NPU_00150,equal,7,settled,11
SHR_00328563,NPE_00328563,NPG_00064,NPU_00222,custom,2,settled,9
SHR_00328564,NPE_00328564,NPG_00067,NPU_00015,equal,6,settled,8
SHR_00328565,NPE_00328565,NPG_00080,NPU_00046,equal,4,settled,7
SHR_00328566,NPE_00328566,NPG_00085,NPU_00206,equal,10,settled,11
SHR_00328567,NPE_00328567,NPG_00087,NPU_00122,equal,5,settled,0
SHR_00328568,NPE_00328568,NPG_00088,NPU_00096,equal,6,settled,6
SHR_00328569,NPE_00328569,NPG_00090,NPU_00123,equal,4,settled,16
SHR_00328570,NPE_00328570,NPG_00091,NPU_00059,equal,3,settled,7
SHR_00328571,NPE_00328571,NPG_00094,NPU_00256,percentage,8,settled,12
SHR_00328572,NPE_00328572,NPG_00098,NPU_00137,equal,3,settled,0
SHR_00328573,NPE_00328573,NPG_00116,NPU_00146,percentage,3,settled,3
SHR_00328574,NPE_00328574,NPG_00117,NPU_00213,custom,7,settled,14
SHR_00328575,NPE_00328575,NPG_00118,NPU_00282,equal,9,settled,12
SHR_00328844,NPE_00328844,NPG_00015,NPU_00205,percentage,6,settled,19
SHR_00328845,NPE_00328845,NPG_00017,NPU_00293,equal,4,settled,8
SHR_00328846,NPE_00328846,NPG_00019,NPU_00283,equal,4,settled,10
SHR_00328847,NPE_00328847,NPG_00022,NPU_00270,equal,4,settled,11
SHR_00328848,NPE_00328848,NPG_00025,NPU_00191,equal,5,settled,0
SHR_00328849,NPE_00328849,NPG_00034,NPU_00216,percentage,2,settled,4
SHR_00328850,NPE_00328850,NPG_00039,NPU_00183,equal,3,settled,15
SHR_00328851,NPE_00328851,NPG_00041,NPU_00125,equal,3,settled,11
SHR_00328852,NPE_00328852,NPG_00046,NPU_00148,percentage,4,settled,10
SHR_00328853,NPE_00328853,NPG_00047,NPU_00131,equal,6,settled,6
SHR_00328854,NPE_00328854,NPG_00055,NPU_00264,equal,2,settled,0
SHR_00328855,NPE_00328855,NPG_00057,NPU_00257,equal,9,settled,1
SHR_00328856,NPE_00328856,NPG_00067,NPU_00112,equal,6,settled,14
SHR_00328857,NPE_00328857,NPG_00068,NPU_00057,custom,7,settled,8
SHR_00328858,NPE_00328858,NPG_00075,NPU_00132,equal,10,settled,15
SHR_00328859,NPE_00328859,NPG_00080,NPU_00262,equal,4,settled,9
SHR_00328860,NPE_00328860,NPG_00098,NPU_00137,equal,3,settled,6
SHR_00328861,NPE_00328861,NPG_00105,NPU_00194,equal,6,settled,8
SHR_00328862,NPE_00328862,NPG_00106,NPU_00245,equal,3,settled,5
SHR_00328863,NPE_00328863,NPG_00110,NPU_00049,equal,3,settled,9
SHR_00328864,NPE_00328864,NPG_00114,NPU_00208,equal,3,settled,9
SHR_00329144,NPE_00329144,NPG_00019,NPU_00134,equal,4,settled,11
SHR_00329145,NPE_00329145,NPG_00020,NPU_00237,custom,5,settled,9
SHR_00329146,NPE_00329146,NPG_00022,NPU_00211,equal,4,settled,2
SHR_00329147,NPE_00329147,NPG_00026,NPU_00179,equal,7,settled,2
SHR_00329148,NPE_00329148,NPG_00031,NPU_00059,equal,3,settled,0
SHR_00329149,NPE_00329149,NPG_00046,NPU_00252,percentage,4,settled,6
SHR_00329150,NPE_00329150,NPG_00049,NPU_00236,custom,8,settled,11
SHR_00329151,NPE_00329151,NPG_00051,NPU_00090,equal,4,settled,0
SHR_00329152,NPE_00329152,NPG_00053,NPU_00181,equal,10,settled,6
SHR_00329153,NPE_00329153,NPG_00055,NPU_00264,equal,2,settled,5
SHR_00329154,NPE_00329154,NPG_00061,NPU_00150,equal,7,settled,10
SHR_00329155,NPE_00329155,NPG_00067,NPU_00112,equal,6,settled,10
SHR_00329156,NPE_00329156,NPG_00072,NPU_00283,custom,8,settled,14
SHR_00329157,NPE_00329157,NPG_00082,NPU_00187,equal,7,settled,12
SHR_00329158,NPE_00329158,NPG_00098,NPU_00291,equal,3,settled,2
SHR_00329159,NPE_00329159,NPG_00108,NPU_00241,equal,6,settled,4
SHR_00329160,NPE_00329160,NPG_00116,NPU_00146,percentage,3,settled,17
SHR_00329161,NPE_00329161,NPG_00117,NPU_00183,custom,7,settled,9
SHR_00329467,NPE_00329467,NPG_00001,NPU_00215,equal,4,settled,6
SHR_00329468,NPE_00329468,NPG_00003,NPU_00237,equal,10,settled,2
SHR_00329469,NPE_00329469,NPG_00006,NPU_00289,equal,6,settled,7
SHR_00329470,NPE_00329470,NPG_00009,NPU_00168,equal,4,settled,2
SHR_00329471,NPE_00329471,NPG_00013,NPU_00087,equal,4,settled,6
SHR_00329472,NPE_00329472,NPG_00016,NPU_00297,custom,4,settled,6
SHR_00329473,NPE_00329473,NPG_00023,NPU_00266,equal,7,settled,4
SHR_00329474,NPE_00329474,NPG_00026,NPU_00239,equal,7,settled,7
SHR_00329475,NPE_00329475,NPG_00037,NPU_00134,percentage,3,settled,14
SHR_00329476,NPE_00329476,NPG_00042,NPU_00126,equal,9,settled,9
SHR_00329477,NPE_00329477,NPG_00048,NPU_00283,equal,2,settled,5
SHR_00329478,NPE_00329478,NPG_00052,NPU_00066,equal,3,settled,15
SHR_00329479,NPE_00329479,NPG_00057,NPU_00257,equal,9,settled,7
SHR_00329480,NPE_00329480,NPG_00063,NPU_00209,equal,3,settled,6
SHR_00329481,NPE_00329481,NPG_00064,NPU_00046,custom,2,settled,7
SHR_00329482,NPE_00329482,NPG_00070,NPU_00009,equal,4,settled,5
SHR_00329483,NPE_00329483,NPG_00073,NPU_00276,equal,7,settled,16
SHR_00329484,NPE_00329484,NPG_00078,NPU_00298,equal,3,settled,0
SHR_00329485,NPE_00329485,NPG_00079,NPU_00047,equal,4,settled,12
SHR_00329486,NPE_00329486,NPG_00084,NPU_00062,equal,8,settled,10
SHR_00329487,NPE_00329487,NPG_00088,NPU_00117,equal,6,settled,14
SHR_00329488,NPE_00329488,NPG_00098,NPU_00137,equal,3,settled,6
SHR_00329489,NPE_00329489,NPG_00100,NPU_00195,percentage,2,settled,13
SHR_00329490,NPE_00329490,NPG_00116,NPU_00123,percentage,3,settled,8
SHR_00329491,NPE_00329491,NPG_00120,NPU_00104,equal,4,settled,15
SHR_00329835,NPE_00329835,NPG_00022,NPU_00198,equal,4,settled,0
SHR_00329836,NPE_00329836,NPG_00028,NPU_00130,equal,5,settled,12
SHR_00329837,NPE_00329837,NPG_00035,NPU_00239,equal,4,settled,0
SHR_00329838,NPE_00329838,NPG_00040,NPU_00141,equal,4,settled,7
SHR_00329839,NPE_00329839,NPG_00043,NPU_00161,equal,7,settled,6
