budget_id,user_id,category,monthly_budget_npr
BUD_NPU_00242_transport_public,NPU_00242,transport_public,11638.33
BUD_NPU_00242_transport_ride_hailing,NPU_00242,transport_ride_hailing,5431.22
BUD_NPU_00242_fuel,NPU_00242,fuel,3491.5
BUD_NPU_00242_internet_mobile,NPU_00242,internet_mobile,1117.28
BUD_NPU_00242_utilities,NPU_00242,utilities,775.89
BUD_NPU_00242_education,NPU_00242,education,543.12
BUD_NPU_00242_health,NPU_00242,health,1396.6
BUD_NPU_00242_family_support,NPU_00242,family_support,387.94
BUD_NPU_00242_loan_emi,NPU_00242,loan_emi,232.77
BUD_NPU_00242_festivals_gifts,NPU_00242,festivals_gifts,543.12
BUD_NPU_00242_clothing,NPU_00242,clothing,2172.49
BUD_NPU_00242_travel,NPU_00242,travel,271.56
BUD_NPU_00242_subscriptions,NPU_00242,subscriptions,620.71
BUD_NPU_00242_savings_investment,NPU_00242,savings_investment,310.36
BUD_NPU_00242_entertainment,NPU_00242,entertainment,4267.39
BUD_NPU_00242_miscellaneous,NPU_00242,miscellaneous,3879.44
BUD_NPU_00243_rent,NPU_00243,rent,156.74
BUD_NPU_00243_groceries,NPU_00243,groceries,10579.91
BUD_NPU_00243_restaurants_cafes,NPU_00243,restaurants_cafes,21630.04
BUD_NPU_00243_transport_public,NPU_00243,transport_public,9796.21
BUD_NPU_00243_transport_ride_hailing,NPU_00243,transport_ride_hailing,5485.88
BUD_NPU_00243_fuel,NPU_00243,fuel,3526.64
BUD_NPU_00243_internet_mobile,NPU_00243,internet_mobile,940.44
BUD_NPU_00243_utilities,NPU_00243,utilities,783.7
BUD_NPU_00243_education,NPU_00243,education,548.59
BUD_NPU_00243_health,NPU_00243,health,1410.65
BUD_NPU_00243_family_support,NPU_00243,family_support,391.85
BUD_NPU_00243_loan_emi,NPU_00243,loan_emi,235.11
BUD_NPU_00243_festivals_gifts,NPU_00243,festivals_gifts,548.59
BUD_NPU_00243_clothing,NPU_00243,clothing,2194.35
BUD_NPU_00243_travel,NPU_00243,travel,411.44
BUD_NPU_00243_subscriptions,NPU_00243,subscriptions,626.96
BUD_NPU_00243_savings_investment,NPU_00243,savings_investment,313.48
BUD_NPU_00243_entertainment,NPU_00243,entertainment,8189.63
BUD_NPU_00243_miscellaneous,NPU_00243,miscellaneous,3918.49
BUD_NPU_00244_rent,NPU_00244,rent,143.48
BUD_NPU_00244_groceries,NPU_00244,groceries,9684.58
BUD_NPU_00244_restaurants_cafes,NPU_00244,restaurants_cafes,8249.83
BUD_NPU_00244_transport_public,NPU_00244,transport_public,8967.21
BUD_NPU_00244_transport_ride_hailing,NPU_00244,transport_ride_hailing,5021.63
BUD_NPU_00244_fuel,NPU_00244,fuel,3228.19
BUD_NPU_00244_internet_mobile,NPU_00244,internet_mobile,860.85
BUD_NPU_00244_utilities,NPU_00244,utilities,717.38
BUD_NPU_00244_education,NPU_00244,education,703.03
BUD_NPU_00244_health,NPU_00244,health,1549.53
BUD_NPU_00244_family_support,NPU_00244,family_support,1004.33
BUD_NPU_00244_loan_emi,NPU_00244,loan_emi,215.21
BUD_NPU_00244_festivals_gifts,NPU_00244,festivals_gifts,502.16
BUD_NPU_00244_clothing,NPU_00244,clothing,2008.65
BUD_NPU_00244_travel,NPU_00244,travel,251.08
BUD_NPU_00244_subscriptions,NPU_00244,subscriptions,573.9
BUD_NPU_00244_savings_investment,NPU_00244,savings_investment,286.95
BUD_NPU_00244_entertainment,NPU_00244,entertainment,3945.57
BUD_NPU_00244_miscellaneous,NPU_00244,miscellaneous,3586.88
BUD_NPU_00245_rent,NPU_00245,rent,486.69
BUD_NPU_00245_groceries,NPU_00245,groceries,42707.11
BUD_NPU_00245_restaurants_cafes,NPU_00245,restaurants_cafes,27984.71
BUD_NPU_00245_transport_public,NPU_00245,transport_public,36501.8
BUD_NPU_00245_transport_ride_hailing,NPU_00245,transport_ride_hailing,17034.17
BUD_NPU_00245_fuel,NPU_00245,fuel,10950.54
BUD_NPU_00245_internet_mobile,NPU_00245,internet_mobile,3504.17
BUD_NPU_00245_utilities,NPU_00245,utilities,2433.45
BUD_NPU_00245_education,NPU_00245,education,1703.42
BUD_NPU_00245_health,NPU_00245,health,4380.22
BUD_NPU_00245_family_support,NPU_00245,family_support,1216.73
BUD_NPU_00245_loan_emi,NPU_00245,loan_emi,730.04
BUD_NPU_00245_festivals_gifts,NPU_00245,festivals_gifts,1703.42
BUD_NPU_00245_clothing,NPU_00245,clothing,6813.67
BUD_NPU_00245_travel,NPU_00245,travel,851.71
BUD_NPU_00245_subscriptions,NPU_00245,subscriptions,1946.76
BUD_NPU_00245_savings_investment,NPU_00245,savings_investment,973.38
BUD_NPU_00245_entertainment,NPU_00245,entertainment,13383.99
BUD_NPU_00245_miscellaneous,NPU_00245,miscellaneous,12167.27
BUD_NPU_00246_rent,NPU_00246,rent,339.74
BUD_NPU_00246_groceries,NPU_00246,groceries,22932.38
BUD_NPU_00246_restaurants_cafes,NPU_00246,restaurants_cafes,27348.99
BUD_NPU_00246_transport_public,NPU_00246,transport_public,21233.69
BUD_NPU_00246_transport_ride_hailing,NPU_00246,transport_ride_hailing,11890.86
BUD_NPU_00246_fuel,NPU_00246,fuel,14523.84
BUD_NPU_00246_internet_mobile,NPU_00246,internet_mobile,2038.43
BUD_NPU_00246_utilities,NPU_00246,utilities,1698.69
BUD_NPU_00246_education,NPU_00246,education,1189.09
BUD_NPU_00246_health,NPU_00246,health,3057.65
BUD_NPU_00246_family_support,NPU_00246,family_support,849.35
BUD_NPU_00246_loan_emi,NPU_00246,loan_emi,509.61
BUD_NPU_00246_festivals_gifts,NPU_00246,festivals_gifts,1189.09
BUD_NPU_00246_clothing,NPU_00246,clothing,4756.35
BUD_NPU_00246_travel,NPU_00246,travel,594.54
BUD_NPU_00246_subscriptions,NPU_00246,subscriptions,1358.96
BUD_NPU_00246_savings_investment,NPU_00246,savings_investment,679.48
BUD_NPU_00246_entertainment,NPU_00246,entertainment,9342.82
BUD_NPU_00246_miscellaneous,NPU_00246,miscellaneous,12740.21
BUD_NPU_00247_rent,NPU_00247,rent,44.73
BUD_NPU_00247_groceries,NPU_00247,groceries,3019.42
BUD_NPU_00247_restaurants_cafes,NPU_00247,restaurants_cafes,3086.52
BUD_NPU_00247_transport_public,NPU_00247,transport_public,5591.52
BUD_NPU_00247_transport_ride_hailing,NPU_00247,transport_ride_hailing,1565.62
BUD_NPU_00247_fuel,NPU_00247,fuel,1006.47
BUD_NPU_00247_internet_mobile,NPU_00247,internet_mobile,348.91
BUD_NPU_00247_utilities,NPU_00247,utilities,223.66
BUD_NPU_00247_education,NPU_00247,education,281.81
BUD_NPU_00247_health,NPU_00247,health,402.59
BUD_NPU_00247_family_support,NPU_00247,family_support,111.83
BUD_NPU_00247_loan_emi,NPU_00247,loan_emi,67.1
BUD_NPU_00247_festivals_gifts,NPU_00247,festivals_gifts,156.56
BUD_NPU_00247_clothing,NPU_00247,clothing,626.25
BUD_NPU_00247_travel,NPU_00247,travel,78.28
BUD_NPU_00247_subscriptions,NPU_00247,subscriptions,178.93
BUD_NPU_00247_savings_investment,NPU_00247,savings_investment,89.46
BUD_NPU_00247_entertainment,NPU_00247,entertainment,1230.13
BUD_NPU_00247_miscellaneous,NPU_00247,miscellaneous,1118.3
BUD_NPU_00248_rent,NPU_00248,rent,237.23
BUD_NPU_00248_groceries,NPU_00248,groceries,20816.5
BUD_NPU_00248_restaurants_cafes,NPU_00248,restaurants_cafes,13640.44
BUD_NPU_00248_transport_public,NPU_00248,transport_public,17791.88
BUD_NPU_00248_transport_ride_hailing,NPU_00248,transport_ride_hailing,8302.88
BUD_NPU_00248_fuel,NPU_00248,fuel,5337.56
BUD_NPU_00248_internet_mobile,NPU_00248,internet_mobile,1708.02
BUD_NPU_00248_utilities,NPU_00248,utilities,1186.13
BUD_NPU_00248_education,NPU_00248,education,830.29
BUD_NPU_00248_health,NPU_00248,health,2135.03
BUD_NPU_00248_family_support,NPU_00248,family_support,593.06
BUD_NPU_00248_loan_emi,NPU_00248,loan_emi,355.84
BUD_NPU_00248_festivals_gifts,NPU_00248,festivals_gifts,830.29
BUD_NPU_00248_clothing,NPU_00248,clothing,3321.15
BUD_NPU_00248_travel,NPU_00248,travel,415.14
BUD_NPU_00248_subscriptions,NPU_00248,subscriptions,948.9
BUD_NPU_00248_savings_investment,NPU_00248,savings_investment,474.45
BUD_NPU_00248_entertainment,NPU_00248,entertainment,6523.69
BUD_NPU_00248_miscellaneous,NPU_00248,miscellaneous,5930.63
BUD_NPU_00249_rent,NPU_00249,rent,287.41
BUD_NPU_00249_groceries,NPU_00249,groceries,23279.85
BUD_NPU_00249_restaurants_cafes,NPU_00249,restaurants_cafes,16525.82
BUD_NPU_00249_transport_public,NPU_00249,transport_public,17962.85
BUD_NPU_00249_transport_ride_hailing,NPU_00249,transport_ride_hailing,10059.2
BUD_NPU_00249_fuel,NPU_00249,fuel,6466.63
BUD_NPU_00249_internet_mobile,NPU_00249,internet_mobile,1724.43
BUD_NPU_00249_utilities,NPU_00249,utilities,1437.03
BUD_NPU_00249_education,NPU_00249,education,1005.92
BUD_NPU_00249_health,NPU_00249,health,2586.65
BUD_NPU_00249_family_support,NPU_00249,family_support,718.51
BUD_NPU_00249_loan_emi,NPU_00249,loan_emi,1207.1
BUD_NPU_00249_festivals_gifts,NPU_00249,festivals_gifts,1005.92
BUD_NPU_00249_clothing,NPU_00249,clothing,4023.68
BUD_NPU_00249_travel,NPU_00249,travel,502.96
BUD_NPU_00249_subscriptions,NPU_00249,subscriptions,1149.62
BUD_NPU_00249_savings_investment,NPU_00249,savings_investment,574.81
BUD_NPU_00249_entertainment,NPU_00249,entertainment,7903.65
BUD_NPU_00249_miscellaneous,NPU_00249,miscellaneous,7185.14
BUD_NPU_00250_rent,NPU_00250,rent,205.52
BUD_NPU_00250_groceries,NPU_00250,groceries,13872.46
BUD_NPU_00250_restaurants_cafes,NPU_00250,restaurants_cafes,11817.28
BUD_NPU_00250_transport_public,NPU_00250,transport_public,12844.87
BUD_NPU_00250_transport_ride_hailing,NPU_00250,transport_ride_hailing,7193.13
BUD_NPU_00250_fuel,NPU_00250,fuel,4624.15
BUD_NPU_00250_internet_mobile,NPU_00250,internet_mobile,1233.11
BUD_NPU_00250_utilities,NPU_00250,utilities,1027.59
BUD_NPU_00250_education,NPU_00250,education,1007.04
BUD_NPU_00250_health,NPU_00250,health,2219.59
BUD_NPU_00250_family_support,NPU_00250,family_support,1438.63
BUD_NPU_00250_loan_emi,NPU_00250,loan_emi,308.28
BUD_NPU_00250_festivals_gifts,NPU_00250,festivals_gifts,719.31
BUD_NPU_00250_clothing,NPU_00250,clothing,2877.25
BUD_NPU_00250_travel,NPU_00250,travel,359.66
BUD_NPU_00250_subscriptions,NPU_00250,subscriptions,822.07
BUD_NPU_00250_savings_investment,NPU_00250,savings_investment,411.04
BUD_NPU_00250_entertainment,NPU_00250,entertainment,5651.74
BUD_NPU_00250_miscellaneous,NPU_00250,miscellaneous,5137.95
BUD_NPU_00251_rent,NPU_00251,rent,98.6
BUD_NPU_00251_groceries,NPU_00251,groceries,6655.52
BUD_NPU_00251_restaurants_cafes,NPU_00251,restaurants_cafes,6803.42
BUD_NPU_00251_transport_public,NPU_00251,transport_public,12325.05
BUD_NPU_00251_transport_ride_hailing,NPU_00251,transport_ride_hailing,3451.01
BUD_NPU_00251_fuel,NPU_00251,fuel,2218.51
BUD_NPU_00251_internet_mobile,NPU_00251,internet_mobile,769.08
BUD_NPU_00251_utilities,NPU_00251,utilities,493.0
BUD_NPU_00251_education,NPU_00251,education,621.18
BUD_NPU_00251_health,NPU_00251,health,887.4
BUD_NPU_00251_family_support,NPU_00251,family_support,246.5
BUD_NPU_00251_loan_emi,NPU_00251,loan_emi,147.9
BUD_NPU_00251_festivals_gifts,NPU_00251,festivals_gifts,345.1
BUD_NPU_00251_clothing,NPU_00251,clothing,1380.41
BUD_NPU_00251_travel,NPU_00251,travel,172.55
BUD_NPU_00251_subscriptions,NPU_00251,subscriptions,394.4
BUD_NPU_00251_savings_investment,NPU_00251,savings_investment,197.2
BUD_NPU_00251_entertainment,NPU_00251,entertainment,2711.51
BUD_NPU_00251_miscellaneous,NPU_00251,miscellaneous,2465.01
BUD_NPU_00252_rent,NPU_00252,rent,551.52
BUD_NPU_00252_groceries,NPU_00252,groceries,16921.72
BUD_NPU_00252_restaurants_cafes,NPU_00252,restaurants_cafes,14414.8
BUD_NPU_00252_transport_public,NPU_00252,transport_public,20368.73
BUD_NPU_00252_transport_ride_hailing,NPU_00252,transport_ride_hailing,8774.22
BUD_NPU_00252_fuel,NPU_00252,fuel,5640.57
BUD_NPU_00252_internet_mobile,NPU_00252,internet_mobile,1504.15
BUD_NPU_00252_utilities,NPU_00252,utilities,1754.84
BUD_NPU_00252_education,NPU_00252,education,877.42
BUD_NPU_00252_health,NPU_00252,health,2256.23
BUD_NPU_00252_family_support,NPU_00252,family_support,626.73
BUD_NPU_00252_loan_emi,NPU_00252,loan_emi,376.04
BUD_NPU_00252_festivals_gifts,NPU_00252,festivals_gifts,877.42
BUD_NPU_00252_clothing,NPU_00252,clothing,3509.69
BUD_NPU_00252_travel,NPU_00252,travel,438.71
BUD_NPU_00252_subscriptions,NPU_00252,subscriptions,1002.77
BUD_NPU_00252_savings_investment,NPU_00252,savings_investment,501.38
BUD_NPU_00252_entertainment,NPU_00252,entertainment,6894.03
BUD_NPU_00252_miscellaneous,NPU_00252,miscellaneous,6267.3
BUD_NPU_00253_rent,NPU_00253,rent,249.06
BUD_NPU_00253_groceries,NPU_00253,groceries,16811.38
BUD_NPU_00253_restaurants_cafes,NPU_00253,restaurants_cafes,17184.97
BUD_NPU_00253_transport_public,NPU_00253,transport_public,15566.09
BUD_NPU_00253_transport_ride_hailing,NPU_00253,transport_ride_hailing,8717.01
BUD_NPU_00253_fuel,NPU_00253,fuel,5603.79
BUD_NPU_00253_internet_mobile,NPU_00253,internet_mobile,2241.52
BUD_NPU_00253_utilities,NPU_00253,utilities,1245.29
BUD_NPU_00253_education,NPU_00253,education,871.7
BUD_NPU_00253_health,NPU_00253,health,2241.52
BUD_NPU_00253_family_support,NPU_00253,family_support,622.64
BUD_NPU_00253_loan_emi,NPU_00253,loan_emi,373.59
BUD_NPU_00253_festivals_gifts,NPU_00253,festivals_gifts,871.7
BUD_NPU_00253_clothing,NPU_00253,clothing,3486.8
BUD_NPU_00253_travel,NPU_00253,travel,435.85
BUD_NPU_00253_subscriptions,NPU_00253,subscriptions,1593.97
BUD_NPU_00253_savings_investment,NPU_00253,savings_investment,498.11
BUD_NPU_00253_entertainment,NPU_00253,entertainment,6849.08
BUD_NPU_00253_miscellaneous,NPU_00253,miscellaneous,6226.44
BUD_NPU_00254_rent,NPU_00254,rent,163.22
BUD_NPU_00254_groceries,NPU_00254,groceries,13221.17
BUD_NPU_00254_restaurants_cafes,NPU_00254,restaurants_cafes,9385.4
BUD_NPU_00254_transport_public,NPU_00254,transport_public,10201.52
BUD_NPU_00254_transport_ride_hailing,NPU_00254,transport_ride_hailing,5712.85
BUD_NPU_00254_fuel,NPU_00254,fuel,3672.55
BUD_NPU_00254_internet_mobile,NPU_00254,internet_mobile,979.35
BUD_NPU_00254_utilities,NPU_00254,utilities,816.12
BUD_NPU_00254_education,NPU_00254,education,571.29
BUD_NPU_00254_health,NPU_00254,health,1469.02
BUD_NPU_00254_family_support,NPU_00254,family_support,408.06
BUD_NPU_00254_loan_emi,NPU_00254,loan_emi,685.54
BUD_NPU_00254_festivals_gifts,NPU_00254,festivals_gifts,571.29
BUD_NPU_00254_clothing,NPU_00254,clothing,2285.14
BUD_NPU_00254_travel,NPU_00254,travel,285.64
BUD_NPU_00254_subscriptions,NPU_00254,subscriptions,652.9
BUD_NPU_00254_savings_investment,NPU_00254,savings_investment,326.45
BUD_NPU_00254_entertainment,NPU_00254,entertainment,4488.67
BUD_NPU_00254_miscellaneous,NPU_00254,miscellaneous,4080.61
BUD_NPU_00255_rent,NPU_00255,rent,83.15
BUD_NPU_00255_groceries,NPU_00255,groceries,5612.8
BUD_NPU_00255_restaurants_cafes,NPU_00255,restaurants_cafes,5737.53
BUD_NPU_00255_transport_public,NPU_00255,transport_public,10394.08
BUD_NPU_00255_transport_ride_hailing,NPU_00255,transport_ride_hailing,2910.34
BUD_NPU_00255_fuel,NPU_00255,fuel,1870.93
BUD_NPU_00255_internet_mobile,NPU_00255,internet_mobile,648.59
BUD_NPU_00255_utilities,NPU_00255,utilities,415.76
BUD_NPU_00255_education,NPU_00255,education,523.86
BUD_NPU_00255_health,NPU_00255,health,748.37
BUD_NPU_00255_family_support,NPU_00255,family_support,207.88
BUD_NPU_00255_loan_emi,NPU_00255,loan_emi,124.73
BUD_NPU_00255_festivals_gifts,NPU_00255,festivals_gifts,291.03
BUD_NPU_00255_clothing,NPU_00255,clothing,1164.14
BUD_NPU_00255_travel,NPU_00255,travel,145.52
BUD_NPU_00255_subscriptions,NPU_00255,subscriptions,332.61
BUD_NPU_00255_savings_investment,NPU_00255,savings_investment,166.31
BUD_NPU_00255_entertainment,NPU_00255,entertainment,2286.7
BUD_NPU_00255_miscellaneous,NPU_00255,miscellaneous,2078.82
BUD_NPU_00256_rent,NPU_00256,rent,246.54
BUD_NPU_00256_groceries,NPU_00256,groceries,16641.34
BUD_NPU_00256_restaurants_cafes,NPU_00256,restaurants_cafes,14175.95
BUD_NPU_00256_transport_public,NPU_00256,transport_public,15408.65
BUD_NPU_00256_transport_ride_hailing,NPU_00256,transport_ride_hailing,8628.84
BUD_NPU_00256_fuel,NPU_00256,fuel,5547.11
BUD_NPU_00256_internet_mobile,NPU_00256,internet_mobile,1479.23
BUD_NPU_00256_utilities,NPU_00256,utilities,1232.69
BUD_NPU_00256_education,NPU_00256,education,862.88
BUD_NPU_00256_health,NPU_00256,health,2218.85
BUD_NPU_00256_family_support,NPU_00256,family_support,616.35
BUD_NPU_00256_loan_emi,NPU_00256,loan_emi,369.81
BUD_NPU_00256_festivals_gifts,NPU_00256,festivals_gifts,2157.21
BUD_NPU_00256_clothing,NPU_00256,clothing,5867.61
BUD_NPU_00256_travel,NPU_00256,travel,604.02
BUD_NPU_00256_subscriptions,NPU_00256,subscriptions,986.15
BUD_NPU_00256_savings_investment,NPU_00256,savings_investment,493.08
BUD_NPU_00256_entertainment,NPU_00256,entertainment,6779.8
BUD_NPU_00256_miscellaneous,NPU_00256,miscellaneous,6163.46
BUD_NPU_00257_rent,NPU_00257,rent,562.73
BUD_NPU_00257_groceries,NPU_00257,groceries,17265.58
BUD_NPU_00257_restaurants_cafes,NPU_00257,restaurants_cafes,14707.72
BUD_NPU_00257_transport_public,NPU_00257,transport_public,20782.64
BUD_NPU_00257_transport_ride_hailing,NPU_00257,transport_ride_hailing,8952.52
BUD_NPU_00257_fuel,NPU_00257,fuel,5755.19
BUD_NPU_00257_internet_mobile,NPU_00257,internet_mobile,1534.72
BUD_NPU_00257_utilities,NPU_00257,utilities,1790.5
BUD_NPU_00257_education,NPU_00257,education,895.25
BUD_NPU_00257_health,NPU_00257,health,2302.08
BUD_NPU_00257_family_support,NPU_00257,family_support,639.47
BUD_NPU_00257_loan_emi,NPU_00257,loan_emi,383.68
BUD_NPU_00257_festivals_gifts,NPU_00257,festivals_gifts,895.25
BUD_NPU_00257_clothing,NPU_00257,clothing,3581.01
BUD_NPU_00257_travel,NPU_00257,travel,447.63
BUD_NPU_00257_subscriptions,NPU_00257,subscriptions,1023.15
BUD_NPU_00257_savings_investment,NPU_00257,savings_investment,511.57
BUD_NPU_00257_entertainment,NPU_00257,entertainment,7034.13
BUD_NPU_00257_miscellaneous,NPU_00257,miscellaneous,6394.66
BUD_NPU_00258_rent,NPU_00258,rent,547.73
BUD_NPU_00258_groceries,NPU_00258,groceries,36971.64
BUD_NPU_00258_restaurants_cafes,NPU_00258,restaurants_cafes,31494.36
BUD_NPU_00258_transport_public,NPU_00258,transport_public,34233.0
BUD_NPU_00258_transport_ride_hailing,NPU_00258,transport_ride_hailing,19170.48
BUD_NPU_00258_fuel,NPU_00258,fuel,12323.88
BUD_NPU_00258_internet_mobile,NPU_00258,internet_mobile,3286.37
BUD_NPU_00258_utilities,NPU_00258,utilities,2738.64
BUD_NPU_00258_education,NPU_00258,education,2683.87
BUD_NPU_00258_health,NPU_00258,health,5915.46
BUD_NPU_00258_family_support,NPU_00258,family_support,3834.1
BUD_NPU_00258_loan_emi,NPU_00258,loan_emi,821.59
BUD_NPU_00258_festivals_gifts,NPU_00258,festivals_gifts,1917.05
BUD_NPU_00258_clothing,NPU_00258,clothing,7668.19
BUD_NPU_00258_travel,NPU_00258,travel,958.52
BUD_NPU_00258_subscriptions,NPU_00258,subscriptions,2190.91
BUD_NPU_00258_savings_investment,NPU_00258,savings_investment,1095.46
BUD_NPU_00258_entertainment,NPU_00258,entertainment,15062.52
BUD_NPU_00258_miscellaneous,NPU_00258,miscellaneous,13693.2
BUD_NPU_00259_rent,NPU_00259,rent,728.42
BUD_NPU_00259_groceries,NPU_00259,groceries,49168.03
BUD_NPU_00259_restaurants_cafes,NPU_00259,restaurants_cafes,41883.88
BUD_NPU_00259_transport_public,NPU_00259,transport_public,45525.95
BUD_NPU_00259_transport_ride_hailing,NPU_00259,transport_ride_hailing,25494.53
BUD_NPU_00259_fuel,NPU_00259,fuel,16389.34
BUD_NPU_00259_internet_mobile,NPU_00259,internet_mobile,4370.49
BUD_NPU_00259_utilities,NPU_00259,utilities,3642.08
BUD_NPU_00259_education,NPU_00259,education,3569.23
BUD_NPU_00259_health,NPU_00259,health,7866.88
BUD_NPU_00259_family_support,NPU_00259,family_support,5098.91
BUD_NPU_00259_loan_emi,NPU_00259,loan_emi,1092.62
BUD_NPU_00259_festivals_gifts,NPU_00259,festivals_gifts,2549.45
BUD_NPU_00259_clothing,NPU_00259,clothing,10197.81
BUD_NPU_00259_travel,NPU_00259,travel,1274.73
BUD_NPU_00259_subscriptions,NPU_00259,subscriptions,2913.66
BUD_NPU_00259_savings_investment,NPU_00259,savings_investment,1456.83
BUD_NPU_00259_entertainment,NPU_00259,entertainment,20031.42
BUD_NPU_00259_miscellaneous,NPU_00259,miscellaneous,18210.38
BUD_NPU_00260_rent,NPU_00260,rent,223.48
BUD_NPU_00260_groceries,NPU_00260,groceries,18101.99
BUD_NPU_00260_restaurants_cafes,NPU_00260,restaurants_cafes,12850.18
BUD_NPU_00260_transport_public,NPU_00260,transport_public,13967.59
BUD_NPU_00260_transport_ride_hailing,NPU_00260,transport_ride_hailing,7821.85
BUD_NPU_00260_fuel,NPU_00260,fuel,5028.33
BUD_NPU_00260_internet_mobile,NPU_00260,internet_mobile,1340.89
BUD_NPU_00260_utilities,NPU_00260,utilities,1117.41
BUD_NPU_00260_education,NPU_00260,education,782.18
BUD_NPU_00260_health,NPU_00260,health,2011.33
BUD_NPU_00260_family_support,NPU_00260,family_support,558.7
BUD_NPU_00260_loan_emi,NPU_00260,loan_emi,938.62
BUD_NPU_00260_festivals_gifts,NPU_00260,festivals_gifts,782.18
BUD_NPU_00260_clothing,NPU_00260,clothing,3128.74
BUD_NPU_00260_travel,NPU_00260,travel,391.09
BUD_NPU_00260_subscriptions,NPU_00260,subscriptions,893.93
BUD_NPU_00260_savings_investment,NPU_00260,savings_investment,446.96
BUD_NPU_00260_entertainment,NPU_00260,entertainment,6145.74
BUD_NPU_00260_miscellaneous,NPU_00260,miscellaneous,5587.03
BUD_NPU_00261_rent,NPU_00261,rent,133.43
BUD_NPU_00261_groceries,NPU_00261,groceries,11708.6
BUD_NPU_00261_restaurants_cafes,NPU_00261,restaurants_cafes,7672.3
BUD_NPU_00261_transport_public,NPU_00261,transport_public,10007.35
BUD_NPU_00261_transport_ride_hailing,NPU_00261,transport_ride_hailing,4670.1
BUD_NPU_00261_fuel,NPU_00261,fuel,3002.2
BUD_NPU_00261_internet_mobile,NPU_00261,internet_mobile,960.71
BUD_NPU_00261_utilities,NPU_00261,utilities,667.16
BUD_NPU_00261_education,NPU_00261,education,467.01
BUD_NPU_00261_health,NPU_00261,health,1200.88
BUD_NPU_00261_family_support,NPU_00261,family_support,333.58
BUD_NPU_00261_loan_emi,NPU_00261,loan_emi,200.15
BUD_NPU_00261_festivals_gifts,NPU_00261,festivals_gifts,467.01
BUD_NPU_00261_clothing,NPU_00261,clothing,1868.04
BUD_NPU_00261_travel,NPU_00261,travel,233.5
BUD_NPU_00261_subscriptions,NPU_00261,subscriptions,533.73
BUD_NPU_00261_savings_investment,NPU_00261,savings_investment,266.86
BUD_NPU_00261_entertainment,NPU_00261,entertainment,3669.36
BUD_NPU_00261_miscellaneous,NPU_00261,miscellaneous,3335.78
BUD_NPU_00262_rent,NPU_00262,rent,221.27
BUD_NPU_00262_groceries,NPU_00262,groceries,14935.79
BUD_NPU_00262_restaurants_cafes,NPU_00262,restaurants_cafes,12723.08
BUD_NPU_00262_transport_public,NPU_00262,transport_public,13829.44
BUD_NPU_00262_transport_ride_hailing,NPU_00262,transport_ride_hailing,7744.49
BUD_NPU_00262_fuel,NPU_00262,fuel,4978.6
BUD_NPU_00262_internet_mobile,NPU_00262,internet_mobile,1327.63
BUD_NPU_00262_utilities,NPU_00262,utilities,1106.36
BUD_NPU_00262_education,NPU_00262,education,774.45
BUD_NPU_00262_health,NPU_00262,health,1991.44
BUD_NPU_00262_family_support,NPU_00262,family_support,553.18
BUD_NPU_00262_loan_emi,NPU_00262,loan_emi,331.91
BUD_NPU_00262_festivals_gifts,NPU_00262,festivals_gifts,1936.12
BUD_NPU_00262_clothing,NPU_00262,clothing,5266.25
BUD_NPU_00262_travel,NPU_00262,travel,542.11
BUD_NPU_00262_subscriptions,NPU_00262,subscriptions,885.08
BUD_NPU_00262_savings_investment,NPU_00262,savings_investment,442.54
BUD_NPU_00262_entertainment,NPU_00262,entertainment,6084.95
BUD_NPU_00262_miscellaneous,NPU_00262,miscellaneous,5531.78
BUD_NPU_00263_rent,NPU_00263,rent,425.02
BUD_NPU_00263_groceries,NPU_00263,groceries,28688.92
BUD_NPU_00263_restaurants_cafes,NPU_00263,restaurants_cafes,29326.45
BUD_NPU_00263_transport_public,NPU_00263,transport_public,26563.82
BUD_NPU_00263_transport_ride_hailing,NPU_00263,transport_ride_hailing,14875.74
BUD_NPU_00263_fuel,NPU_00263,fuel,9562.97
BUD_NPU_00263_internet_mobile,NPU_00263,internet_mobile,3825.19
BUD_NPU_00263_utilities,NPU_00263,utilities,2125.11
BUD_NPU_00263_education,NPU_00263,education,1487.57
BUD_NPU_00263_health,NPU_00263,health,3825.19
BUD_NPU_00263_family_support,NPU_00263,family_support,1062.55
BUD_NPU_00263_loan_emi,NPU_00263,loan_emi,637.53
BUD_NPU_00263_festivals_gifts,NPU_00263,festivals_gifts,1487.57
BUD_NPU_00263_clothing,NPU_00263,clothing,5950.3
BUD_NPU_00263_travel,NPU_00263,travel,743.79
BUD_NPU_00263_subscriptions,NPU_00263,subscriptions,2720.13
BUD_NPU_00263_savings_investment,NPU_00263,savings_investment,850.04
BUD_NPU_00263_entertainment,NPU_00263,entertainment,11688.08
BUD_NPU_00263_miscellaneous,NPU_00263,miscellaneous,10625.53
BUD_NPU_00264_rent,NPU_00264,rent,223.56
BUD_NPU_00264_groceries,NPU_00264,groceries,15090.05
BUD_NPU_00264_restaurants_cafes,NPU_00264,restaurants_cafes,12854.49
BUD_NPU_00264_transport_public,NPU_00264,transport_public,13972.27
BUD_NPU_00264_transport_ride_hailing,NPU_00264,transport_ride_hailing,7824.47
BUD_NPU_00264_fuel,NPU_00264,fuel,5030.02
BUD_NPU_00264_internet_mobile,NPU_00264,internet_mobile,1341.34
